s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.045	0.0656615623856	0.0003062689701432723	0.03483672	0.0964116		-5.9352599999999995	0.0806256	0.50	25000	10	8
0.045	0.0420695707648	0.0004028038784606042	0.01999932	0.0809544		-8.11133	0.062014799999999995	0.50	25000	10	5
0.035	0.043315047610400004	0.0002836418917990337	0.01900376	0.07900560000000001		-8.45805	0.0656956	0.50	25000	10	5
0.025	0.02807234831790433	0.0006915002375514463	-0.001492452	0.0771236		-9.572989999999999	0.0739112	0.50	25000	10	7
0.045	0.049772398011999994	0.00036997219933693627	0.0215098	0.0850296		-7.39601	0.0595352	0.50	25000	10	4
0.025	0.071656995636	0.0009728020945116301	0.018836600000000002	0.1221432		-10.1963	0.054953999999999996	0.50	25000	10	9
0.005	0.00014184164652863195	4.952804026029287e-05	-0.00536408	0.00482092		-4.2314300000000005	0.0002492908	0.50	25000	10	8
0.035	0.04850836464319999	0.00010875521839490143	0.03239144	0.0718024		-8.69672	0.077498	0.50	25000	10	6
0.035	0.0411775598016	0.00016584682470503697	0.02410096	0.0709384		-11.1404	0.0496328	0.50	25000	10	8
0.035	0.0405287244232	0.00016514379101724194	0.0200052	0.0622032		-9.21734	0.0526588	0.50	25000	10	4
0.005	-0.0001551196012880602	2.5153762266695234e-05	-0.0062512	0.0047798400000000005		-3.6484099999999997	-0.00034542920000000003	0.50	25000	10	10
0.035	0.0300320603464	9.572206924194516e-05	0.01443828	0.050416		-10.1059	0.0473504	0.50	25000	10	7
0.005	0.00011128187461959999	1.3370711710244394e-05	-0.00413572	0.0048798800000000005		-6.52681	-8.52244e-05	0.50	25000	10	7
0.015	0.000841386635000128	4.2044569603213405e-05	-0.0041328	0.012784839999999999		-6.4036	-0.001057908	0.50	25000	10	5
0.045	0.04068973499840001	0.00011550809530036095	0.02167252	0.0606196		-8.92187	0.058024799999999994	0.50	25000	10	9
0.025	0.04133841096239999	0.0002549528857360809	0.0133228	0.0753892		-9.06208	0.0410184	0.50	25000	10	5
0.015	-6.51242789041427e-05	7.374692561078158e-06	-0.00421088	0.00383036		-8.76182	0.000267476	0.50	25000	10	10
0.025	0.046563347835999996	0.00014716081408534118	0.02369964	0.0690248		-7.9271899999999995	0.0534552	0.50	25000	10	6
0.045	0.044074958728	0.00010904665467251928	0.02006384	0.061856400000000006		-7.786760000000001	0.0535592	0.50	25000	10	2
0.045	0.0391479274152	0.00015770349633353293	0.01509348	0.0618924		-6.90844	0.07813479999999999	0.50	25000	10	3
0.025	0.035075918618399995	0.00010093023172915065	0.0216494	0.0551776		-10.4378	0.0489692	0.50	25000	10	3
0.045	0.043497116764000004	0.00017084807723789262	0.02505496	0.0717432		-5.88404	0.0738284	0.50	25000	10	7
0.015	0.0001813667221429265	1.2157379613466825e-05	-0.0040468	0.0055525999999999995		-5.146809999999999	-0.00039070840000000006	0.50	25000	10	9
0.005	-6.374378897716796e-05	2.282961521904586e-05	-0.00560376	0.004763880000000001		-5.62819	0.0001897084	0.50	25000	10	4
0.015	0.0014790008460278427	4.460477443495048e-05	-0.0032500560000000003	0.02771472		-6.698289999999999	-0.000138978	0.50	25000	10	7
0.015	0.004088252360275512	0.00017199820555733873	-0.002940392	0.051116		-7.66193	0.04436520000000001	0.50	25000	10	4
0.035	0.04616147432	0.00019067948716107214	0.023059279999999998	0.06961640000000001		-7.18871	0.0796516	0.50	25000	10	1
0.005	-3.818401205450797e-05	4.028165628562124e-05	-0.00609824	0.00546864		-1.9676900000000002	-0.001721308	0.50	25000	10	9
0.015	0.025555818658794093	0.0010655314004435641	-0.0018588480000000002	0.1000084		-8.61546	0.0002790464	0.50	25000	10	6
0.025	0.0356844521272	0.00015783100266173776	0.01534592	0.0555984		-9.946489999999999	0.036191	0.50	25000	10	8
0.035	0.04211443831680001	0.00012788458100160228	0.024511279999999996	0.0659252		-10.5916	0.054702799999999996	0.50	25000	10	3
0.005	9.981974157111757e-05	3.8176899007975656e-05	-0.00533352	0.00559072		-4.66787	0.0001612228	0.50	25000	10	2
0.025	0.034147005336	0.00016810744250427546	0.015469479999999999	0.0567612		-10.1146	0.048992	0.50	25000	10	4
