s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.045	0.028262260016968993	0.00046879053938415216	-0.0001665108	0.09340799999999999		-3.41625	0.0400748	0.50	25000	10	10
0.035	0.04353867841435569	0.0008178168357932703	-0.0003939656	0.09379520000000001		-3.1105099999999997	0.0718	0.50	25000	10	8
0.025	0.07618369918454163	0.003998398063212355	-0.0010013679999999999	0.1906556		-3.54934	0.09805	0.50	25000	10	2
0.045	0.017716178309824894	0.00040430185445558477	-0.0007397320000000001	0.0546324		-4.66641	0.041337200000000004	0.50	25000	10	8
0.045	0.0413274420004864	0.00039534746369482927	0.009725880000000001	0.07871560000000001		-2.5045	0.0746792	0.50	25000	10	3
0.045	0.03349968204928001	0.0002712433388833668	0.0110552	0.0675452		-2.92975	0.071534	0.50	25000	10	1
0.035	0.041867741727599994	0.0004878137506097773	0.010971680000000001	0.076036		-2.96018	0.068572	0.50	25000	10	5
0.025	0.02344447115744027	0.00022077776134433904	-0.0007941039999999999	0.0532336		-5.12155	0.0377402	0.50	25000	10	4
0.015	0.00011575682610002726	7.889323418532112e-06	-0.0036468439999999998	0.00494524		-5.21734	0.00031265599999999997	0.50	25000	10	1
0.005	-1.0508832917255334e-05	2.507575455958878e-05	-0.00551508	0.0056453599999999994		-1.51834	-0.000621472	0.50	25000	10	3
0.015	0.00016333333058879434	4.137374395636515e-05	-0.00500844	0.006802080000000001		-3.44518	0.0002284112	0.50	25000	10	7
0.025	0.00016018992588171286	8.032787256356907e-06	-0.003347948	0.004528880000000001		-4.68548	0.017808599999999997	0.50	25000	10	9
0.025	0.017564221415460282	0.00019752650015351374	-0.000761668	0.0440512		-3.8723300000000003	0.0401956	0.50	25000	10	5
0.005	0.00013853963661078226	3.580621773409028e-05	-0.0052466399999999995	0.0065699600000000006		-1.4312200000000002	-8.77248e-05	0.50	25000	10	2
0.025	0.027501801621257874	0.0007731544489190246	-0.001323092	0.0883848		-5.29954	0.046152	0.50	25000	10	3
0.045	0.017263078859133526	0.00013404821278118544	-0.000500652	0.03797524		-3.5112400000000004	0.0361296	0.50	25000	10	9
0.035	0.02540972600068789	0.0003132312949739011	-0.0006057759999999999	0.0646428		-3.29506	0.04713560000000001	0.50	25000	10	9
0.035	0.028642334377600002	8.577940135942247e-05	0.013904960000000001	0.0500304		-3.68948	0.039736640000000004	0.50	25000	10	1
0.045	0.03186603615749697	0.00048192694895818843	0.003970512	0.0819924		-2.73277	0.073212	0.50	25000	10	4
0.035	0.02772897652	0.00011570296316179596	0.01061264	0.052607600000000004		-3.48946	0.051076	0.50	25000	10	7
0.015	0.005292188914721017	0.00021930310574534614	-0.002948084	0.051494399999999996		-3.5857099999999997	0.0681064	0.50	25000	10	9
0.035	0.035770244535072986	0.0007699962504118749	-0.000925404	0.10408719999999999		-3.30292	0.0607992	0.50	25000	10	2
0.035	0.016744726902776504	0.0001389250694613593	-0.000405392	0.0384176		-3.8279900000000002	0.040864	0.50	25000	10	4
0.015	9.417751414026384e-05	1.2484961019145867e-05	-0.00796784	0.00679532		-4.63506	-0.001208172	0.50	25000	10	10
0.045	0.024363448363902397	0.00025948922104913164	0.00201548	0.0637324		-3.3069	0.0548912	0.50	25000	10	6
0.025	0.023368299284863298	0.000520376670112915	-0.0011016119999999999	0.06608520000000001		-5.30735	0.042108400000000004	0.50	25000	10	1
0.025	0.01930117572074905	0.0001432338898571226	-0.0005227879999999999	0.039317399999999995		-5.1516	0.035499720000000005	0.50	25000	10	7
0.015	0.0002205244997343856	6.3334287154271616e-06	-0.0031467680000000003	0.0053572		-4.602119999999999	0.02830908	0.50	25000	10	4
0.015	0.005199339801946016	0.000196170992641591	-0.003947364	0.0475188		-4.01504	-0.00023638920000000003	0.50	25000	10	5
0.005	0.0001227016859641676	2.665432117835673e-05	-0.00530048	0.005890319999999999		-1.44001	-0.00401968	0.50	25000	10	4
0.025	0.044853407266114885	0.0005695440684878985	-0.0005332480000000001	0.08222399999999999		-3.9924199999999996	0.0562068	0.50	25000	10	6
0.035	0.03256998980327221	0.00024313271296170033	0.004824	0.06224520000000001		-3.3732800000000003	0.0635096	0.50	25000	10	3
0.025	0.047470645894377696	0.003217889337668914	-0.001211176	0.1676628		-3.6343699999999997	0.12809600000000002	0.50	25000	10	10
0.035	0.032256857464152	0.00031012905534123726	0.000771324	0.0725796		-3.3876	0.03938716	0.50	25000	10	10
0.045	0.02598742542746176	0.0003365872876909894	-0.0002499944	0.064954		-2.98813	0.0631184	0.50	25000	10	2
0.035	0.034204422206964	0.0003996303394383785	-0.00014511760000000001	0.0702316		-3.17422	0.0621004	0.50	25000	10	6
0.045	0.018813226676491095	9.345149592680094e-05	-0.00026389320000000003	0.03518112		-3.42245	0.03385512	0.50	25000	10	7
0.015	0.017477699977487066	0.0012736282626698244	-0.003217412	0.106806		-4.0115	0.0860864	0.50	25000	10	8
0.025	0.02705489822716144	0.00042322585450087316	-0.000476188	0.0678068		-4.03567	0.044115600000000005	0.50	25000	10	8
0.015	1.3164388883798388e-05	1.0019306685470544e-05	-0.00456172	0.00466228		-5.03754	-0.002345432	0.50	25000	10	2
0.015	0.0001183125094172696	1.1713218330286141e-05	-0.00419064	0.0048418		-4.53905	-0.0001007452	0.50	25000	10	3
0.005	6.409851827203781e-06	1.7926742072196136e-05	-0.00598384	0.00581864		-2.44686	-0.00030990840000000004	0.50	25000	10	10
0.005	0.00019760152786049367	3.0716080901479325e-05	-0.00538788	0.006213		-3.0177400000000003	-0.00698344	0.50	25000	10	7
0.015	0.0003856088002397104	8.330013445074701e-06	-0.0031355919999999995	0.008780360000000001		-5.913119999999999	0.0004988880000000001	0.50	25000	10	6
0.045	0.027879871970094686	0.0003414230743179816	0.00022436800000000002	0.0685076		-0.210323	0.0770252	0.50	25000	10	5
0.005	8.113749814783183e-05	2.2022747700581788e-05	-0.004972519999999999	0.00588612		-1.39085	-0.000428232	0.50	25000	10	8
0.005	0.00023368574366814393	6.718388443285947e-05	-0.00638248	0.005599119999999999		-1.3786100000000001	0.001439936	0.50	25000	10	5
0.005	0.00019137657894402238	2.7096532216695668e-05	-0.0045639999999999995	0.00594444		-2.2917799999999997	-0.01270276	0.50	25000	10	6
0.005	0.00021173421343743988	1.3534838744422919e-05	-0.0040206800000000004	0.005791040000000001		-2.91657	0.0002292416	0.50	25000	10	9
0.005	9.328596502092878e-05	2.3083425524132636e-05	-0.00496568	0.00590548		-2.25915	0.00043806399999999994	0.50	25000	10	1
