s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.045	0.0314053808336	0.00022758961535742094	0.01029112	0.0678728		-2.79778	0.0685836	0.50	25000	10	2
0.025	0.024624531299213995	0.00044679934411441557	-0.000628524	0.068526		-4.91094	0.03994556	0.50	25000	10	1
0.035	0.038497200523519993	0.0003030012874648915	0.013109920000000002	0.08566520000000001		-3.07892	0.0589968	0.50	25000	10	1
0.015	0.00102145216137376	6.439665919037481e-05	-0.00507448	0.0168336		-3.46843	0.032283479999999996	0.50	25000	10	10
0.015	0.00010730205886948959	7.104380461217449e-06	-0.0036898919999999997	0.00462348		-5.40299	0.000942116	0.50	25000	10	3
0.025	0.018414647976520183	0.0003496569525857783	-0.000808336	0.057013999999999995		-4.70505	0.0423092	0.50	25000	10	6
0.045	0.025970626268281654	0.000473435104697682	-0.0006820919999999999	0.06382		-3.17793	0.060424	0.50	25000	10	4
0.045	0.035973680451946405	0.00032867570198093075	0.005582200000000001	0.0724736		-3.2789	0.068424	0.50	25000	10	10
0.045	0.03038507257300943	0.00030552159257001026	-0.0001877696	0.06302239999999999		-2.4121099999999998	0.071614	0.50	25000	10	9
0.035	0.04512544456119444	0.0008344889951140618	0.001934712	0.09961479999999999		-3.60987	0.0745176	0.50	25000	10	10
0.005	3.7985601597760096e-05	2.8544493214920223e-05	-0.0052378	0.005653480000000001		-1.21789	0.000509096	0.50	25000	10	1
0.005	1.9933815206540863e-05	1.642336353727754e-05	-0.00495296	0.0050585199999999995		-1.5225	-0.00017228639999999998	0.50	25000	10	10
0.005	1.4711266973944247e-05	2.270543562362375e-05	-0.00496612	0.00531512		-1.50742	0.00029711	0.50	25000	10	6
0.035	0.02424675075965379	0.0003264694246311547	-0.0006303799999999999	0.061028		-4.08994	0.03590116	0.50	25000	10	4
0.005	0.00031653077929904	3.494666722710332e-05	-0.004189559999999999	0.0062324		-1.43146	-0.000936444	0.50	25000	10	2
0.035	0.0448057804936	0.0006575034725307115	0.01682556	0.1145448		-3.5490800000000005	0.0579796	0.50	25000	10	5
0.035	0.03471990166872	0.00026592636750630034	0.00931212	0.06472119999999999		-3.80175	0.03357656	0.50	25000	10	2
0.025	0.03898858943097561	0.000851389659295886	-0.000549616	0.0952332		-4.607480000000001	0.0636592	0.50	25000	10	2
0.035	0.04727668417440001	0.0003006141854312538	0.019952	0.0764572		-3.31086	0.060405600000000004	0.50	25000	10	8
0.035	0.023272417213740553	0.00010820625934805979	0.00273336	0.0448676		-3.7948800000000005	0.0430128	0.50	25000	10	6
0.045	0.0186544136642896	7.449118103034684e-05	0.00605032	0.03685356		-3.54225	0.03095612	0.50	25000	10	3
0.025	0.024102989347609273	0.0004296860286186402	-0.00090164	0.058786000000000005		-4.49756	0.0616112	0.50	25000	10	4
0.025	0.021368079507941687	0.0007101552085659306	-0.00194274	0.06884359999999999		-4.67489	0.0643344	0.50	25000	10	10
