s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.035	0.056776679430088496	2.0624088001019294e-05	0.04781433628318584	0.06556840707964602		-0.227147	0.06926840707964603	0.50	11300	10	3
0.025	0.05341782094690266	1.99099223555106e-05	0.04505345132743363	0.06261619469026548		-3.4836699999999996	0.05740256637168142	0.50	11300	10	2
0.035	0.05721479776460177	2.1520351486077627e-05	0.04704433628318584	0.06574061946902654		-2.79236	0.06858274336283186	0.50	11300	10	5
0.005	0.003764272581097287	3.6785341138873153e-06	6.453141592920354e-05	0.007323380530973451		-15.7097	0.004486557522123893	0.50	11300	10	10
0.025	0.057316384897345134	3.521706518342159e-05	0.04564115044247788	0.06821389380530973		-3.85788	0.06709769911504425	0.50	11300	10	3
0.045	0.06004952537345133	1.8767936936911717e-05	0.0519970796460177	0.06893592920353983		-2.3026400000000002	0.058175929203539825	0.50	11300	10	10
0.015	0.05550877844070796	3.645084762677707e-05	0.04436389380530973	0.06707017699115045		-5.00804	0.060653097345132745	0.50	11300	10	8
0.025	0.05895003647787609	2.6277362254284413e-05	0.04906646017699115	0.06844362831858407		-3.06661	0.06278938053097345	0.50	11300	10	5
0.005	0.013419536101858406	0.00028383073165359854	0.0022189646017699116	0.05234433628318584		-10.8045	0.008948230088495575	0.50	11300	10	6
0.035	0.0556931068460177	2.9647342128720512e-05	0.04403	0.06537318584070796		-0.23057800000000003	0.059572654867256644	0.50	11300	10	2
0.045	0.05972193290442478	2.5934943411800486e-05	0.05032672566371681	0.07011876106194691		-0.166183	0.07018637168141593	0.50	11300	10	9
0.015	0.05476596976460177	3.132092453626522e-05	0.04397256637168141	0.0651483185840708		-6.44784	0.04463053097345133	0.50	11300	10	4
0.005	0.0042210875312449206	4.886440310587795e-06	0.0006836044247787611	0.008802398230088496		-11.3096	0.010243982300884956	0.50	11300	10	8
0.035	0.05750363960176991	2.1116228077901708e-05	0.04854902654867257	0.06649876106194691		-2.46101	0.06032513274336283	0.50	11300	10	7
0.025	0.057745169757522134	2.5935103705763983e-05	0.047208141592920354	0.06694318584070798		-3.0388900000000003	0.06600823008849557	0.50	11300	10	4
0.045	0.05646598180530972	2.9712250752846594e-05	0.04576557522123893	0.06685053097345134		-0.24459299999999998	0.058828938053097336	0.50	11300	10	1
0.045	0.057836231015929204	3.4243561940047524e-05	0.046936725663716816	0.06865451327433629		-2.47266	0.0638404424778761	0.50	11300	10	8
0.035	0.0553222089380531	2.3207994859595515e-05	0.04511522123893805	0.06381814159292035		-2.52514	0.053556283185840714	0.50	11300	10	10
0.015	0.054753714430088495	3.2213192162298685e-05	0.041588938053097345	0.06409362831858408		-5.85194	0.04715469026548673	0.50	11300	10	10
0.025	0.055844550529203535	2.5044962250738443e-05	0.04621017699115044	0.06536964601769912		-4.19867	0.0610916814159292	0.50	11300	10	6
0.015	0.0539758416920354	2.951435822892569e-05	0.04358823008849557	0.06477964601769912		-8.95253	0.05124008849557522	0.50	11300	10	7
0.045	0.05570190683008849	2.9838119944480293e-05	0.04458672566371681	0.06572345132743362		-0.19409	0.06439840707964602	0.50	11300	10	3
0.045	0.058598309962831864	2.555781361973492e-05	0.04865203539823009	0.06821991150442477		-0.23047600000000001	0.06950097345132744	0.50	11300	10	6
0.035	0.055905839458407075	2.130696035094733e-05	0.04694495575221239	0.06493407079646017		-0.218185	0.059294778761061956	0.50	11300	10	1
0.025	0.055448263394690264	3.159754855729234e-05	0.04382725663716815	0.0656021238938053		-3.24709	0.05457035398230088	0.50	11300	10	10
0.035	0.056275295679646016	3.188102896757815e-05	0.043964867256637175	0.06607		-2.98922	0.05252097345132743	0.50	11300	10	8
0.005	0.004959808281603858	6.1622520381587765e-06	0.0005281433628318584	0.010073716814159292		-9.788789999999999	0.011673893805309733	0.50	11300	10	5
0.015	0.05461063984778761	4.4502331417072464e-05	0.04026362831858407	0.06758106194690267		-5.86321	0.05232203539823009	0.50	11300	10	6
0.035	0.059817207888495566	3.46855561276978e-05	0.046446902654867256	0.06967433628318584		-2.30524	0.062105663716814155	0.50	11300	10	4
0.015	0.054149180642477875	3.9339881964614884e-05	0.04154690265486726	0.06673796460176991		-10.5875	0.0436846017699115	0.50	11300	10	9
0.035	0.055260225362831844	1.896196524169616e-05	0.046190619469026556	0.06337300884955752		-2.56411	0.055384513274336286	0.50	11300	10	9
0.005	0.006252711013864337	2.9673139962801484e-06	0.00318670796460177	0.009896371681415928		-10.4728	0.008382407079646017	0.50	11300	10	4
0.025	0.05823107524424779	2.74576241582227e-05	0.04646743362831858	0.06774		-3.12739	0.06366150442477876	0.50	11300	10	7
0.015	0.052400006451327426	3.1234786493704235e-05	0.04075911504424779	0.06224628318584071		-6.74263	0.042326017699115044	0.50	11300	10	5
0.005	0.016927110520504496	0.0002779366302446075	0.0012357522123893805	0.052722654867256635		-10.1936	0.011270884955752214	0.50	11300	10	1
0.025	0.056581348927433626	2.7909919116380362e-05	0.04529849557522124	0.0657516814159292		-5.815840000000001	0.04569601769911504	0.50	11300	10	9
0.045	0.055458023522123895	2.8562508541236294e-05	0.04237044247787611	0.06443575221238937		-2.4757599999999997	0.0541966371681416	0.50	11300	10	2
0.025	0.0544363149840708	1.9644112025823954e-05	0.045620619469026555	0.06304053097345133		-3.87293	0.061073716814159296	0.50	11300	10	1
0.025	0.05352290010973452	5.5739849141056666e-05	0.037137964601769914	0.06547		-4.54448	0.05029858407079646	0.50	11300	10	8
0.045	0.05696590189026549	3.649758224548234e-05	0.04655973451327434	0.07015061946902655		-0.195951	0.07174575221238938	0.50	11300	10	5
0.005	0.004361315091179185	8.764895368869583e-06	-2.096477876106195e-05	0.010550265486725663		-9.12112	0.010953008849557522	0.50	11300	10	7
0.005	0.005701794768501593	8.015285290664092e-06	0.0015231150442477877	0.012784690265486726		-9.73114	0.008076566371681415	0.50	11300	10	3
0.015	0.05444694675398231	4.3817713170095466e-05	0.04277371681415929	0.06798017699115044		-4.1249400000000005	0.0438141592920354	0.50	11300	10	1
0.015	0.05224291150442478	3.3487710165722154e-05	0.038242389380530976	0.06214557522123894		-7.30094	0.041470265486725666	0.50	11300	10	2
0.045	0.05429627362654867	2.8813764874773344e-05	0.04276946902654868	0.06370858407079645		-3.7807800000000005	0.056280000000000004	0.50	11300	10	7
0.015	0.05193794309557522	2.248417062832291e-05	0.04331221238938054	0.06237070796460177		-8.617389999999999	0.052558495575221235	0.50	11300	10	3
0.045	0.05391724380335687	0.00013637852115878492	0.0019544867256637167	0.06734132743362832		-2.7705900000000003	0.056159026548672566	0.50	11300	10	4
0.005	0.0047805459470385845	4.269634128638924e-06	0.0013798053097345132	0.009461061946902655		-11.3304	0.009829380530973451	0.50	11300	10	9
0.005	0.005120672402075717	6.786420817639718e-06	0.0006289911504424779	0.010758761061946903		-10.624	0.00879187610619469	0.50	11300	10	2
0.035	0.056685055362831846	1.9225564623782604e-05	0.047498672566371684	0.06484088495575221		-2.86024	0.06396601769911504	0.50	11300	10	6
