s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.0005	3.563357595920248e-05	1.3950519270236682e-05	-0.002356436363636363	0.0024873272727272727		-1.3441299999999998	0.0007822345454545455	0.50	55000	10	6
0.0005	-3.666415787419439e-05	4.852266151703819e-05	-0.00619328	0.006737999999999999		-1.19164	-0.000726248	0.50	25000	10	2
0.0025	8.191825791232169e-05	1.3715304764690735e-05	-0.00418084	0.00487296		-2.4733099999999997	0.0003118624	0.50	25000	10	1
0.0005	0.00020305587464664363	2.643794690961847e-05	-0.0028955999999999995	0.0033465818181818183		-2.282	-0.0013896127272727274	0.50	55000	10	7
0.0005	7.549731138117093e-05	5.176782125767712e-06	-0.002205145454545454	0.0026098727272727273		-2.27533	0.0008594236363636364	0.50	55000	10	4
0.0005	0.00048536538380192863	5.890182234597323e-05	-0.0025076363636363634	0.002990963636363636		-1.42121	-0.0007558927272727273	0.50	55000	10	1
0.0005	-5.5438532057143704e-05	3.1691933748215865e-05	-0.00545876	0.00541264		-1.4422700000000002	0.0003643356	0.50	25000	10	7
0.0005	0.00016876753297013578	7.187176248397759e-05	-0.0068694	0.006198680000000001		-1.47525	4.2766000000000004e-05	0.50	25000	10	10
0.0005	0.00022248495597324407	2.9619862019150765e-05	-0.00530044	0.00673316		-1.6445599999999998	-1.045172e-05	0.50	25000	10	4
0.0005	-0.00014248118753833457	6.985769739643577e-06	-0.0032987454545454543	0.0023209454545454547		-1.8328099999999998	0.00019794	0.50	55000	10	3
0.0005	0.0019535573172718874	0.00021106550137381714	-0.002602363636363636	0.01782781818181818		-1.50916	-0.00013679236363636364	0.50	55000	10	5
0.0005	0.00016506297435491993	4.78443363666813e-05	-0.00495844	0.0058526		-1.55176	-0.00022910520000000002	0.50	25000	10	5
0.0005	3.50228257913912e-06	1.9265243233849436e-05	-0.00551352	0.005222280000000001		-1.23665	0.000544944	0.50	25000	10	8
0.0005	0.00012333551636971166	1.1941166511709775e-05	-0.002142290909090909	0.0027324727272727274		-1.6575900000000001	7.064854545454545e-05	0.50	55000	10	8
0.0005	-4.155144782131998e-05	7.209670637079588e-05	-0.00509948	0.0059241599999999995		-1.7275099999999999	0.0006085	0.50	25000	10	6
0.0015	0.00012718315415867194	2.1582702475013635e-05	-0.00456464	0.005306480000000001		-2.2488900000000003	0.000815912	0.50	25000	10	6
0.0015	0.00020189669388461447	2.2948361147479253e-05	-0.0023735272727272725	0.0030267636363636367		-1.5531700000000002	9.863036363636364e-05	0.50	55000	10	1
0.0005	-0.00028691581140296007	2.747736971996786e-05	-0.0074114	0.00468272		-1.54924	0.00021102439999999998	0.50	25000	10	1
0.0005	0.00013924315622684005	3.79494908771236e-05	-0.0053402	0.0065320000000000005		-1.3933799999999998	0.000600104	0.50	25000	10	3
0.0005	-0.00019701793006646613	1.7188608348070716e-05	-0.0029695090909090905	0.002239218181818182		-2.55845	0.00023008363636363636	0.50	55000	10	2
0.0005	-2.0803330099174514e-05	9.200037101809777e-06	-0.0021433454545454547	0.0024522363636363636		-1.66025	-0.00013405290909090912	0.50	55000	10	9
0.0005	-5.846174430798183e-05	1.1201685018682794e-05	-0.0029114	0.0026543636363636366		-1.58239	-0.004593509090909091	0.50	55000	10	10
