s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.025	0.05677990318938053	4.348904918423978e-05	0.04478557522123894	0.06926513274336284		-4.10455	0.0564795575221239	0.50	11300	10	4
0.045	0.0548666420778761	2.7126613682074898e-05	0.044611061946902654	0.06542867256637168		-0.255841	0.05778238938053098	0.50	11300	10	6
0.015	0.05350855078053097	3.3107352492443756e-05	0.04229619469026548	0.064611592920354		-9.42211	0.03740442477876106	0.50	11300	10	6
0.035	0.058790166184070805	3.650300944274384e-05	0.044695132743362835	0.06931716814159292		-3.6107199999999997	0.04553115044247787	0.50	11300	10	7
0.005	0.004295251877468743	3.3822557872073677e-06	0.0010246460176991151	0.007875442477876107		-13.4969	0.005206221238938053	0.50	11300	10	9
0.025	0.05692888328849556	1.617781071368876e-05	0.04895141592920354	0.06475548672566371		-3.90032	0.05675008849557522	0.50	11300	10	6
0.035	0.05654150274867256	2.341532533039212e-05	0.04692743362831858	0.06562938053097345		-0.227346	0.06303300884955752	0.50	11300	10	3
0.025	0.054680252915929206	6.919130404600926e-05	0.033996725663716816	0.06639637168141593		-3.69505	0.06613734513274336	0.50	11300	10	8
0.035	0.05614483862654867	2.320461824304052e-05	0.04685442477876107	0.06554345132743364		-2.4826200000000003	0.063419203539823	0.50	11300	10	8
0.005	0.005419132906091682	4.043666418722049e-05	0.0004649398230088495	0.030165663716814155		-9.38369	0.008593769911504425	0.50	11300	10	3
0.035	0.05705617363008849	2.399056005372426e-05	0.04726884955752213	0.06600601769911504		-2.81623	0.061136991150442486	0.50	11300	10	5
0.045	0.05985144939469026	3.885852679124656e-05	0.04816477876106194	0.07071389380530974		-0.20289000000000001	0.06101752212389381	0.50	11300	10	3
0.015	0.05492598855044247	3.143705022149569e-05	0.0442229203539823	0.06516026548672567		-7.22783	0.05029070796460177	0.50	11300	10	5
0.045	0.05669275451150443	2.5930690245479352e-05	0.046114867256637174	0.06582017699115045		-0.22116999999999998	0.062053628318584075	0.50	11300	10	7
0.005	0.004769336548141586	4.763668885040324e-06	0.000424258407079646	0.008684008849557522		-11.5316	0.007294575221238939	0.50	11300	10	2
0.045	0.05342286775929204	1.9275303085448534e-05	0.04515946902654867	0.062293539823008844		-3.8203699999999996	0.05326274336283186	0.50	11300	10	9
0.025	0.054004544097345134	3.170502358635838e-05	0.04307539823008849	0.06492557522123894		-3.3955800000000003	0.07090115044247787	0.50	11300	10	9
0.015	0.054779295005309744	2.8534553768746873e-05	0.04392849557522124	0.06471353982300886		-6.98045	0.04558787610619469	0.50	11300	10	4
0.015	0.050203236136283184	4.1839469054944025e-05	0.03706991150442478	0.061679292035398244		-6.922039999999999	0.05026309734513275	0.50	11300	10	10
0.025	0.05619328138230088	3.614889292158151e-05	0.04272265486725663	0.06642238938053097		-4.4334	0.04560867256637169	0.50	11300	10	2
0.015	0.05428984865309735	2.770731213080153e-05	0.04381849557522124	0.06361946902654866		-9.45171	0.042236548672566376	0.50	11300	10	1
0.045	0.05570387384424779	2.7475353487471997e-05	0.04551300884955752	0.06584610619469027		-0.22674	0.05983309734513274	0.50	11300	10	1
0.025	0.05427086652920353	3.109318330350431e-05	0.043158849557522125	0.06489646017699116		-4.06094	0.044469292035398233	0.50	11300	10	5
0.025	0.05402969817699116	3.567846819429496e-05	0.04172336283185841	0.06439761061946903		-6.988639999999999	0.04617663716814159	0.50	11300	10	7
0.035	0.05664147531504425	2.0621457615795106e-05	0.04774407079646018	0.0654037168141593		-2.78908	0.048602654867256644	0.50	11300	10	4
0.015	0.05211183246371681	3.0876333549333506e-05	0.040112920353982305	0.06193185840707965		-7.6730100000000006	0.04727946902654868	0.50	11300	10	9
0.005	0.004448561608454691	2.684476469916463e-06	0.0014944778761061947	0.007994389380530974		-12.2581	0.009011238938053098	0.50	11300	10	10
0.005	0.0041555457663823014	2.414600179690768e-06	0.0010771415929203539	0.007240061946902655		-15.6585	0.003015194690265487	0.50	11300	10	1
0.035	0.054314064217699104	4.337891726840734e-05	0.042974690265486726	0.06752132743362833		-2.8946	0.05229283185840708	0.50	11300	10	9
0.005	0.019087580406814512	0.000363989676996757	0.0015479734513274338	0.04996159292035399		-12.9819	0.006709035398230089	0.50	11300	10	5
0.015	0.053477282888495584	2.5369612154376733e-05	0.04318778761061947	0.06323141592920353		-4.362830000000001	0.05217805309734513	0.50	11300	10	7
0.005	0.02923824344865453	0.0004905834153495962	0.00017390265486725664	0.05474398230088495		-15.8611	0.0028972920353982305	0.50	11300	10	7
0.035	0.059300213582300886	1.68808241573289e-05	0.05125088495575221	0.06734902654867256		-0.202624	0.06347982300884956	0.50	11300	10	1
0.045	0.05668262324778761	2.220391481751036e-05	0.047604601769911506	0.06585097345132744		-0.222417	0.06006194690265487	0.50	11300	10	4
0.015	0.05621505566371681	3.0370864964356998e-05	0.04615823008849558	0.06840699115044246		-4.9696	0.04834469026548672	0.50	11300	10	8
0.025	0.05796209444601771	3.204207421711431e-05	0.04695433628318585	0.0683374336283186		-3.0697	0.05840035398230088	0.50	11300	10	10
0.025	0.053461878520353986	1.9021701743243294e-05	0.044803274336283186	0.062031238938053096		-5.7439	0.053869026548672566	0.50	11300	10	1
0.045	0.05788642623185841	2.1229344174640766e-05	0.04927362831858406	0.0672096460176991		-0.19839400000000001	0.06752300884955752	0.50	11300	10	5
0.035	0.05585629923893805	2.141616541944884e-05	0.04671097345132744	0.06463061946902655		-3.59482	0.06408690265486726	0.50	11300	10	10
0.045	0.0549962995380531	2.62553592748838e-05	0.04443840707964602	0.06484265486725664		-0.216243	0.06281292035398231	0.50	11300	10	10
0.005	0.00446328822963377	3.7557014366263144e-06	0.0009803982300884955	0.008301017699115044		-13.2147	0.007599690265486725	0.50	11300	10	4
0.035	0.05767377223008848	3.612219346828721e-05	0.04385477876106195	0.06802061946902656		-0.21738000000000002	0.06299115044247787	0.50	11300	10	6
0.005	0.00017630452174122497	1.672216642196681e-05	-0.006131477876106195	0.0074021858407079645		-4.89838	-0.00038969557522123893	0.50	11300	10	6
0.005	0.0038756219193924776	9.82771961025318e-06	-0.0005398761061946903	0.010201504424778761		-12.5954	0.009044424778761063	0.50	11300	10	8
0.045	0.05612981714159292	4.0656339183317966e-05	0.04349637168141593	0.06738407079646018		-2.79081	0.06189371681415928	0.50	11300	10	8
0.015	0.05588583996637168	2.736327130132915e-05	0.043924955752212384	0.06493079646017699		-11.5604	0.05485159292035398	0.50	11300	10	2
0.035	0.05696950462477877	2.0126250113037086e-05	0.04775327433628318	0.06541327433628318		-2.50447	0.05152575221238938	0.50	11300	10	2
0.015	0.05264136472920354	2.888764732329675e-05	0.04054283185840708	0.06258893805309734		-5.60008	0.050856991150442475	0.50	11300	10	3
0.045	0.05699349462123894	1.993340791917541e-05	0.04836566371681415	0.06575575221238937		-0.20792800000000003	0.06017991150442478	0.50	11300	10	2
0.025	0.056667227615929204	2.5893150337983308e-05	0.04584991150442478	0.06638902654867257		-3.18318	0.059445132743362834	0.50	11300	10	3
