s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.045	0.0823790414157143	8.04532457178439e-05	0.06424099999999999	0.09746571428571428		-1.36822	0.09949285714285715	0.50	14000	10	2
0.025	0.05716480195546143	0.0007173900883113561	0.00491695	0.08898571428571428		-2.4980599999999997	0.057579571428571424	0.50	14000	10	6
0.035	0.07884129032857143	0.00010921143658330568	0.05615264285714285	0.09433928571428571		-1.62334	0.08589642857142857	0.50	14000	10	8
0.035	0.08173581511285714	9.626847029377088e-05	0.05710464285714286	0.09647857142857143		-0.0825742	0.09609214285714285	0.50	14000	10	10
0.035	0.08896859109714285	0.00010352113493673556	0.060424000000000005	0.10432785714285714		-2.25687	0.09290571428571429	0.50	14000	10	7
0.035	0.06993334637000001	0.00012743225000316023	0.04055	0.08659071428571428		-1.52394	0.08932571428571429	0.50	14000	10	6
0.045	0.0835136717942857	7.327687733089659e-05	0.06406692857142857	0.09765928571428571		-2.18161	0.08050428571428571	0.50	14000	10	1
0.005	0.005762364782535734	1.7684734776455157e-05	-0.0004694921428571428	0.013445785714285714		-8.441180000000001	0.009746642857142856	0.50	14000	10	2
0.005	0.001034609738469503	6.635373055447259e-06	-0.0022048642857142855	0.007564571428571428		-9.70261	0.009795071428571429	0.50	14000	10	1
0.005	0.0009058244259504914	1.1876448069804292e-05	-0.00331715	0.010606642857142856		-7.35043	-0.0002579957142857143	0.50	14000	10	9
0.035	0.07478683789428572	0.00011378744485384883	0.04436157142857143	0.08892357142857144		-1.35706	0.07930428571428572	0.50	14000	10	2
0.025	0.07523923935285715	0.00012964891800122812	0.04468257142857143	0.09053642857142857		-2.20954	0.07591428571428571	0.50	14000	10	10
0.015	0.005647342991176143	1.2170880100625843e-05	1.0593e-05	0.013388857142857143		-6.9214899999999995	0.014398214285714285	0.50	14000	10	10
0.015	0.012880860936714287	2.08248556302051e-05	0.005486392857142857	0.0223385		-6.3760900000000005	0.02149207142857143	0.50	14000	10	5
0.045	0.08463509269857143	0.00015774659079276332	0.05091714285714286	0.10259357142857142		-1.78656	0.09356214285714284	0.50	14000	10	3
0.025	0.08583834858771427	0.0002780924742570559	0.04417264285714285	0.11583428571428572		-5.07468	0.08222785714285714	0.50	14000	10	2
0.015	0.04553325923706878	0.000841399479303226	-0.00015805	0.084855		-3.04521	0.05917278571428571	0.50	14000	10	1
0.045	0.07740141531428571	0.00015034032997500232	0.05168021428571429	0.096075		-0.08040510000000001	0.09199642857142858	0.50	14000	10	5
0.035	0.07997555736885714	0.0001350933051277641	0.05576364285714286	0.0954407142857143		-1.52859	0.07764285714285714	0.50	14000	10	1
