s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.0015	0.00028675107091944156	2.4721980556995412e-05	-0.002244690909090909	0.002882909090909091		-9.638639999999999	0.00046212	0.50	55000	10	8
0.0025	0.0009119227263427747	0.00023791196569752343	-0.0034530727272727275	0.005182909090909091		-10.3522	-0.00032990545454545457	0.50	55000	10	9
0.0015	0.0002954637595988752	3.3343661996916136e-05	-0.004902	0.00613524		-8.438410000000001	-8.15404e-05	0.50	25000	10	4
0.0005	-2.5164859105378384e-05	5.437559130798423e-05	-0.00506712	0.00504348		-6.42007	0.00015105720000000003	0.50	25000	10	7
0.0005	0.005168651313010289	0.0012116347865001906	-0.0043158	0.052662		-5.890630000000001	-0.00649048	0.50	25000	10	8
0.0005	-0.00014409025530854916	1.275354722184088e-05	-0.002910309090909091	0.0023756		-9.93057	0.0005594018181818181	0.50	55000	10	10
0.0025	0.017828375761019366	0.008464643872605464	-0.0023599636363636363	0.3983527272727273		-4.81156	0.0022793818181818183	0.50	55000	10	5
0.0025	-0.0030087099577954736	0.00041262867685530586	-0.0620088	0.00544672		-5.82163	-0.003505292	0.50	25000	10	5
0.0025	-0.0001239867881547237	1.531871361740542e-05	-0.0023128363636363636	0.002012381818181818		-10.3119	0.0001184	0.50	55000	10	10
0.0005	2.26278146593863e-05	3.196144375102957e-05	-0.0047687599999999995	0.004969599999999999		-2.34497	0.00016301279999999998	0.50	25000	10	6
0.0005	0.0037913935256412025	0.0006803086584164157	-0.002824781818181818	0.03999545454545454		-7.6342300000000005	0.00019170909090909091	0.50	55000	10	1
0.0005	-0.000533117392913299	6.276161394986334e-05	-0.00800908	0.00495376		-8.815439999999999	7.89152e-05	0.50	25000	10	4
0.0015	0.00011677469627689575	6.868872254357898e-05	-0.005835840000000001	0.005605840000000001		-6.12038	-0.0029500760000000003	0.50	25000	10	10
0.0005	9.903820893412725e-05	2.0023769123146588e-05	-0.002661290909090909	0.0027823272727272724		-7.6659	0.00012969654545454546	0.50	55000	10	4
0.0005	0.0011426183209409131	0.00022135047072840313	-0.00516736	0.00858648		-10.3676	-0.0002025084	0.50	25000	10	2
0.0025	-0.0003497290451342878	0.00019610121618704002	-0.00540368	0.00644192		-2.97955	-0.0002057212	0.50	25000	10	1
0.0025	0.00014838599619523357	3.6179944203914044e-05	-0.00542872	0.00608644		-7.59722	0.0002250008	0.50	25000	10	6
0.0025	7.899451242403849e-05	3.004199506287592e-05	-0.005327040000000001	0.005206519999999999		-7.82702	0.0002908408	0.50	25000	10	10
