s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.0015	-3.483641748901441e-05	8.578785373338955e-05	-0.0060112	0.0047575199999999995		-2.17919	9.96548e-05	0.50	25000	10	1
0.0025	0.0004930703615846535	0.00016279385509713811	-0.00581688	0.00570332		-3.32902	4.6798e-05	0.50	25000	10	2
0.0025	0.00025257353071185426	2.591678721713914e-05	-0.004349919999999999	0.006253880000000001		-6.5835300000000005	-0.000238002	0.50	25000	10	9
0.0005	0.0002520565680146641	5.049733615756404e-05	-0.005192040000000001	0.00538372		-4.60698	0.0054386	0.50	25000	10	8
0.0005	-5.661106551355189e-05	6.157259938103124e-05	-0.007025119999999999	0.005825080000000001		-4.0210300000000005	6.923919999999999e-05	0.50	25000	10	7
0.0005	-7.226186705395997e-05	3.1485495656462394e-05	-0.00623572	0.00507976		-4.27044	-0.000116348	0.50	25000	10	4
0.0025	4.05457234219309e-05	6.361640884714745e-06	-0.0021462181818181817	0.002407127272727273		-3.65044	0.0009481927272727272	0.50	55000	10	4
0.0025	-6.518275536305993e-05	3.764205038291802e-05	-0.00519752	0.005303400000000001		-3.64371	-2.513604e-05	0.50	25000	10	5
0.0015	-0.0003863254354652584	3.639820902898836e-05	-0.0071493600000000004	0.004789280000000001		-5.17545	-0.00034957	0.50	25000	10	4
0.0005	0.0001813823971779835	2.006233915243288e-05	-0.00441036	0.005508440000000001		-3.54472	0.00939524	0.50	25000	10	2
0.0025	-0.0002796349866575165	1.7095562155765404e-05	-0.0030364545454545453	0.002276472727272727		-5.32125	0.00014145890909090906	0.50	55000	10	3
0.0015	-9.066078739424008e-05	3.1510661236798655e-05	-0.00623688	0.00530056		-4.5355300000000005	-0.00157906	0.50	25000	10	10
0.0015	-0.00013015798755981742	2.894781837846444e-05	-0.00638728	0.004790719999999999		-3.45265	-0.000611032	0.50	25000	10	5
0.0015	-9.511768436526516e-05	1.2453885001839447e-05	-0.003251181818181818	0.0024386		-4.79934	0.004361163636363637	0.50	55000	10	4
0.0025	7.047952014947303e-05	9.805143660956461e-06	-0.0024762909090909092	0.002898672727272728		-5.7404	0.0010625	0.50	55000	10	8
0.0015	0.013095681013089614	0.0020430815035558324	-0.002280690909090909	0.1771007272727273		-5.28213	0.0005586545454545455	0.50	55000	10	6
0.0005	-4.3241602939767356e-05	4.863436310268415e-06	-0.0027221636363636364	0.002075490909090909		-3.7282	5.311327272727273e-05	0.50	55000	10	8
0.0025	0.0008367363517624401	4.745613179977228e-05	-0.002027890909090909	0.005904454545454545		-4.35957	-0.00089996	0.50	55000	10	2
