s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.035	0.0845564651	8.632549382601198e-05	0.058108857142857136	0.09874071428571428		-5.671880000000001	0.08664999999999999	0.50	14000	10	7
0.025	0.046496623819511945	0.0008571361201705519	-2.13555e-05	0.07937642857142857		-9.78837	0.026605285714285713	0.50	14000	10	8
0.015	0.036974188999	0.0006371248531432832	0.006709864285714286	0.08235642857142857		-14.4029	0.028466	0.50	14000	10	9
0.015	0.01851189878511	0.0001308715383643789	0.0033085285714285714	0.05529314285714285		-10.7349	0.019406785714285713	0.50	14000	10	4
0.015	0.023857997024571427	0.0002340807868050882	0.0070454714285714285	0.056268571428571425		-7.388719999999999	0.036246	0.50	14000	10	3
0.005	0.006365808741230875	0.00016490626708070495	-0.0032307428571428575	0.04411757142857142		-11.6092	0.04095085714285714	0.50	14000	10	1
0.045	0.08719479940142857	7.36378773777299e-05	0.07023678571428572	0.10211357142857143		-7.42255	0.08481785714285714	0.50	14000	10	6
0.025	0.04397996722985714	0.00048743622981483296	0.007316214285714286	0.07668357142857142		-7.15791	0.03766642857142857	0.50	14000	10	7
0.005	0.0013752391378223686	3.475713710267781e-05	-0.0043012785714285715	0.018431714285714287		-12.5494	-0.0015899428571428571	0.50	14000	10	8
0.025	0.05421050467714286	0.000972070278012099	0.006965099999999999	0.0954192857142857		-8.62089	0.05294742857142856	0.50	14000	10	4
0.015	0.01649786488742857	5.25089534641093e-05	0.0071561428571428574	0.035607428571428575		-8.01099	0.03758585714285714	0.50	14000	10	2
0.035	0.07534368967714286	0.00020403535529315783	0.04316721428571429	0.095575		-4.68881	0.09237714285714285	0.50	14000	10	4
0.005	0.0004367367607240129	1.7837095403582873e-05	-0.005138357142857142	0.00882407142857143		-12.3389	-0.0013837285714285714	0.50	14000	10	5
0.045	0.07982991613000001	0.00020893681235723365	0.03932242857142857	0.098715		-4.19278	0.09482285714285714	0.50	14000	10	7
0.025	0.06533443318571429	0.00012543809990095344	0.0425345	0.08359857142857144		-5.5644	0.05153892857142857	0.50	14000	10	9
0.015	0.023427720568308576	0.00012094947237415883	0.00366885	0.04292835714285714		-6.06709	0.040917857142857145	0.50	14000	10	1
0.035	0.07714405870142857	0.00011625161368259668	0.05562857142857142	0.09539357142857142		-5.344119999999999	0.09071357142857144	0.50	14000	10	3
0.025	0.05011281039185714	0.0007347848803168183	0.0054614071428571425	0.09264214285714285		-8.22991	0.055945357142857144	0.50	14000	10	5
0.025	0.0539628812323894	0.0008457877609422757	0.0010052214285714285	0.08827428571428571		-8.049660000000001	0.0712765	0.50	14000	10	10
0.035	0.07190790029714286	0.00013742105400050956	0.04629871428571429	0.08920357142857142		-5.37055	0.08317928571428572	0.50	14000	10	9
0.005	0.006486266548779072	1.2816739918356237e-05	-0.00020788	0.012524785714285716		-16.1746	0.013106857142857142	0.50	14000	10	10
0.045	0.07655038886	0.0001368902669163199	0.051174785714285714	0.09417214285714286		-3.7440599999999997	0.09750642857142856	0.50	14000	10	2
0.045	0.08725462368857141	3.803014139526353e-05	0.07543714285714286	0.09881857142857144		-3.71434	0.08320928571428572	0.50	14000	10	5
0.045	0.07602831919285714	0.00015187576044813864	0.05329257142857143	0.09933928571428571		-3.8873	0.07187142857142857	0.50	14000	10	10
0.035	0.07066857417	0.00010091802654120768	0.049078	0.08985142857142858		-5.38831	0.06839392857142856	0.50	14000	10	6
0.015	0.02438622912351857	0.0003440528540567218	0.005760228571428571	0.06665821428571429		-10.6256	0.022394714285714285	0.50	14000	10	5
0.005	0.01375885638062918	0.00014160951977168506	-0.0014856857142857144	0.037612		-10.7436	0.024880785714285713	0.50	14000	10	7
0.045	0.08255351511999999	9.33621408584561e-05	0.06426407142857143	0.09965500000000001		-3.84766	0.09398285714285715	0.50	14000	10	1
0.025	0.06586328855885715	0.00042408425372702846	0.020231214285714286	0.0956		-12.4282	0.02243435714285714	0.50	14000	10	6
