s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.0005	-0.00010429486077528647	1.1082155244052592e-05	-0.002495963636363636	0.002340836363636364		-3.22425	-0.00013831418181818183	0.50	55000	10	10
0.0025	0.00047829449178505884	0.00019377739573161624	-0.00648636	0.00838352		-5.69995	0.0002526892	0.50	25000	10	6
0.0015	-0.0006259109550282643	8.484741501761409e-05	-0.00912696	0.004992519999999999		-2.47474	0.00018678520000000004	0.50	25000	10	3
0.0015	-5.992678591329824e-05	8.655114728792443e-06	-0.0027481090909090913	0.002410872727272727		-12.8863	-2.8698e-05	0.50	55000	10	2
0.0025	2.7607187048497542e-05	2.4242638721369048e-05	-0.003059345454545455	0.0026915090909090905		-3.9844	0.00012092236363636365	0.50	55000	10	4
0.0025	0.002850237611180491	0.00042284680250895485	-0.0023123636363636367	0.0145942		-7.24262	-4.143309090909091e-05	0.50	55000	10	1
0.0005	0.025981048586075604	0.004566808329743041	-0.0019624545454545454	0.2374218181818182		-2.21124	0.05813381818181818	0.50	55000	10	2
0.0015	0.00010258889762868015	4.3982296861103096e-05	-0.00507048	0.00580476		-2.61222	-0.0001262612	0.50	25000	10	4
0.0025	0.0002314866828250342	2.3721413853868397e-05	-0.0025331272727272727	0.003225		-10.3172	-0.00015774363636363636	0.50	55000	10	6
0.0015	-0.000607725007374093	0.0001289305545193787	-0.00921916	0.00679636		-8.55874	0.001708392	0.50	25000	10	6
0.0015	-0.0004555455336830416	0.00010372570072342575	-0.00718732	0.005772040000000001		-10.8632	-0.000914468	0.50	25000	10	10
0.0015	0.00050953360770828	7.2995885965053e-05	-0.0035889272727272726	0.004916745454545454		-3.18405	-0.002410781818181818	0.50	55000	10	7
0.0015	-0.001963487522274002	0.00010721253567414838	-0.042934	0.0021288		-8.72669	0.00028878545454545456	0.50	55000	10	1
0.0015	0.0012715471446993075	0.0003889633348185212	-0.005743240000000001	0.013260839999999998		-6.211040000000001	-0.000635528	0.50	25000	10	5
0.0005	7.381099809284955e-06	2.3729808036171942e-05	-0.0028544181818181817	0.003000181818181818		-2.11572	0.00013389854545454546	0.50	55000	10	4
0.0025	0.0027315936736825364	0.00013606415921386342	-0.00467716	0.0424008		-2.6859599999999997	-0.00043983999999999994	0.50	25000	10	1
0.0025	-0.004683117243056627	0.0009635980962562326	-0.08268879999999999	0.00571408		-7.78005	0.0014355160000000002	0.50	25000	10	4
