s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.045	0.06284980419636364	0.0005821745321393239	0.03212636363636364	0.10722563636363636		-24.7088	0.10993109090909091	0.50	55000	10	1
0.035	0.0729548484	0.0003038104742069313	0.04601327272727273	0.10559727272727273		-27.9252	0.07405963636363637	0.50	55000	10	6
0.025	0.047277819021818185	7.561840131148271e-05	0.03132618181818182	0.060133818181818184		-36.5445	0.045545636363636365	0.50	55000	10	8
0.045	0.05336011183636364	0.00020985011789883905	0.031275454545454544	0.0749670909090909		-24.3328	0.07541254545454544	0.50	55000	10	2
0.035	0.04028687237090909	0.00014718061000031543	0.028768181818181818	0.06675054545454545		-29.0774	0.06834472727272728	0.50	55000	10	8
0.015	0.019488271330243414	0.0006075522072930035	-0.0009584036363636364	0.06536854545454546		-27.1827	-0.0012401218181818181	0.50	55000	10	4
0.005	0.0003381933985660023	2.2153483690360906e-05	-0.0028880545454545454	0.004764018181818181		-15.5733	-7.790036363636362e-05	0.50	55000	10	9
0.015	0.009198135134983942	0.0003129355811938033	-0.0013256563636363638	0.05192		-26.5714	2.976872727272727e-05	0.50	55000	10	8
0.025	0.05069296582181819	3.890094000622437e-05	0.03919563636363637	0.06226181818181818		-30.7187	0.0522	0.50	55000	10	9
0.045	0.05731458749090909	0.00011027267171438196	0.04331527272727273	0.07503781818181818		-33.1925	0.07261672727272728	0.50	55000	10	10
0.005	0.00042087839689837166	4.0387856735202765e-05	-0.0027426909090909088	0.004123963636363636		-17.5242	3.287181818181818e-05	0.50	55000	10	10
0.045	0.05899362172727273	0.0003410892592559243	0.035916727272727274	0.09122181818181818		-23.2193	0.08732218181818183	0.50	55000	10	5
0.005	7.204260907455286e-05	1.3292655357520692e-05	-0.002430290909090909	0.003125909090909091		-10.4563	-0.0008121236363636364	0.50	55000	10	8
0.035	0.04255220726909091	4.661443162544923e-05	0.03250490909090909	0.053219999999999996		-33.9327	0.05529236363636363	0.50	55000	10	1
0.005	0.0002577879332929487	3.047681379213195e-05	-0.0031197454545454544	0.004051654545454545		-8.65802	-0.0014885254545454545	0.50	55000	10	1
0.015	0.021699371764554058	0.002310437209163254	-0.0018866181818181817	0.15182472727272728		-19.0911	0.17206727272727274	0.50	55000	10	1
0.015	0.0530696789344688	0.003587921353986825	-0.0010970781818181818	0.16124127272727273		-20.2552	0.1490309090909091	0.50	55000	10	9
0.045	0.05333489686181818	0.0001855380418340749	0.03749109090909091	0.07563109090909091		-26.7321	0.07456236363636363	0.50	55000	10	9
0.015	0.015400397490959413	0.0009324137544304528	-0.0013835618181818183	0.08603672727272728		-29.058000000000003	0.01234070909090909	0.50	55000	10	2
0.035	0.05232192441454546	4.4821627021268264e-05	0.039679454545454546	0.062380727272727275		-28.9962	0.06337418181818182	0.50	55000	10	7
0.025	0.042179638021818185	6.783389050514618e-05	0.031944545454545455	0.061686		-34.2657	0.05525945454545454	0.50	55000	10	4
0.045	0.05138762851636363	0.00036647126742858757	0.024073454545454544	0.07887945454545454		-25.3185	0.07787418181818181	0.50	55000	10	6
0.015	0.0898274899294782	0.0026550117988071186	-0.00045780727272727275	0.17603327272727273		-20.9014	-8.959763636363635e-05	0.50	55000	10	7
0.035	0.03421079686545454	1.9827176429659333e-05	0.026753818181818184	0.04248654545454546		-40.4415	0.04092654545454546	0.50	55000	10	9
0.025	0.04567688054545454	0.00010927964004007852	0.027710363636363634	0.061686363636363636		-29.2806	0.056307636363636365	0.50	55000	10	7
0.035	0.04112962871163636	0.0001161913289990096	0.020913818181818183	0.05278745454545455		-33.1344	0.05175727272727273	0.50	55000	10	3
0.045	0.05613824912	9.928707406339536e-05	0.03994545454545455	0.07000836363636363		-33.4593	0.05158381818181818	0.50	55000	10	7
0.025	0.04012348829818182	5.241009622136038e-05	0.025486727272727272	0.05093963636363636		-29.5042	0.050561272727272726	0.50	55000	10	1
0.025	0.03406367453454546	1.3866653021498948e-05	0.027284545454545457	0.04088654545454546		-37.9581	0.03717890909090909	0.50	55000	10	2
0.045	0.059194603014545454	7.398425400644069e-05	0.04178309090909091	0.07326181818181818		-29.5907	0.07133345454545455	0.50	55000	10	3
0.045	0.053044453567272734	0.0001858588540554947	0.027310545454545452	0.06958745454545455		-32.3734	0.05262690909090909	0.50	55000	10	4
0.035	0.05199261893454545	3.5288002468267905e-05	0.043317272727272725	0.06397254545454545		-27.3037	0.06455527272727273	0.50	55000	10	5
0.035	0.05058693452727273	0.00021823847340362502	0.03735	0.08354763636363637		-35.132	0.05441290909090909	0.50	55000	10	4
0.035	0.046101201218181814	6.009096102777906e-05	0.03668927272727273	0.06269490909090909		-30.7261	0.061333454545454545	0.50	55000	10	2
0.035	0.04077022667272727	4.800513003114274e-05	0.029940363636363636	0.05235072727272727		-37.5841	0.05086127272727273	0.50	55000	10	10
0.015	0.027167453775665228	0.0008013794580483324	-0.00104948	0.08487163636363636		-26.149	-0.0002488909090909091	0.50	55000	10	3
0.025	0.0436932591709091	3.9409847314338716e-05	0.033984	0.05489381818181818		-32.7581	0.037059272727272725	0.50	55000	10	6
0.005	-0.0003253565983160624	1.3138975588078286e-05	-0.005933672727272728	0.0024255090909090908		-19.404	0.0002148581818181818	0.50	55000	10	2
0.025	0.03513320493927273	6.257433765450073e-05	0.020416727272727274	0.048158181818181815		-33.1995	0.03873527272727273	0.50	55000	10	5
0.005	-1.3197024908734605e-05	2.054383616567694e-05	-0.003074472727272727	0.0031562363636363634		-13.4949	3.1413999999999997e-06	0.50	55000	10	7
0.015	0.013957443796533018	0.0003000734955469275	-0.0013128727272727272	0.04190345454545455		-26.8005	-7.746436363636363e-05	0.50	55000	10	5
0.015	0.00854149090900787	0.00029598395021839327	-0.0014073599999999999	0.051228363636363634		-29.5474	0.005773836363636363	0.50	55000	10	6
0.005	0.0021512256727924035	0.00016757350371157618	-0.0025093454545454547	0.04594854545454546		-22.2564	-0.0003666236363636364	0.50	55000	10	3
