s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.0015	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	6
0.0005	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	4
0.0005	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	2
0.0015	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	2
0.0015	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	1
0.0005	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	3
0.0005	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	8
0.0025	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	1
0.0005	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	9
0.0025	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	9
0.0005	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	6
0.0025	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	3
0.0025	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	2
0.0005	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	7
0.0015	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	5
0.0015	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	9
0.0005	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	2
0.0015	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	6
0.0015	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	7
0.0015	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	8
0.0005	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	9
0.0005	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	1
0.0025	0.0009090909090909095	1.8808285778872176e-37	0.0009090909090909091	0.0009090909090909091		-inf	0.0009090909090909091	0.50	55000	10	4
0.0025	0.0020000000000000013	1.692745720098496e-36	0.002	0.002		-inf	0.002	0.50	25000	10	10
