s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.035	0.05373857408727272	0.00029017007953575534	0.03619109090909091	0.0898490909090909		-13.4582	0.08085981818181819	0.50	55000	10	4
0.035	0.06609470891636364	0.00022796507389695456	0.04841836363636364	0.09508727272727273		-13.0732	0.08362763636363638	0.50	55000	10	2
0.025	0.04294411677470957	0.0007331251525022086	-0.00034838	0.08921981818181818		-17.8023	0.03922909090909091	0.50	55000	10	2
0.025	0.032868724180363636	4.487084719572314e-05	0.021612000000000003	0.04435181818181818		-18.8951	0.041748	0.50	55000	10	10
0.035	0.05269434738181818	4.598087059503463e-05	0.03766872727272728	0.06329527272727273		-17.5584	0.06188163636363636	0.50	55000	10	10
0.025	0.04293867425272728	0.00015977414570652896	0.023007454545454546	0.06563127272727272		-18.35	0.04662563636363636	0.50	55000	10	5
0.015	0.003207387113373353	8.535361316003821e-05	-0.0016605254545454546	0.03383636363636364		-14.9351	0.00015470818181818183	0.50	55000	10	6
0.045	0.057454874912727286	0.0001920062967964326	0.04195218181818182	0.08893		-19.5488	0.06736727272727272	0.50	55000	10	10
0.035	0.056231599221818175	0.0006538140856048232	0.030017454545454545	0.11304836363636363		-11.9176	0.09206454545454545	0.50	55000	10	1
0.005	0.001272665317939587	0.0002431979213539518	-0.0023957090909090912	0.0037238545454545456		-4.39156	0.00019478545454545455	0.50	55000	10	4
0.005	0.0016416580739372132	0.00016921080271770615	-0.0028270181818181818	0.015306654545454547		-10.3473	9.145218181818181e-06	0.50	55000	10	6
0.005	3.397765868174904e-05	1.1282452475457833e-05	-0.002739890909090909	0.002995781818181818		-6.9825800000000005	4.7922545454545456e-05	0.50	55000	10	10
0.005	0.00011662503420992469	9.679837751460381e-06	-0.0023416181818181818	0.002792218181818182		-10.9298	-0.00016501072727272728	0.50	55000	10	1
0.045	0.06132447228363636	0.00023237222631710425	0.032655636363636366	0.08634345454545456		-17.8234	0.06697636363636364	0.50	55000	10	8
0.005	0.0006598517245491532	5.273919762455065e-05	-0.0023786545454545453	0.0058709999999999995		-11.2523	-0.0002405690909090909	0.50	55000	10	7
0.045	0.050524642305454545	0.0001905162376188328	0.029116909090909093	0.07043090909090909		-17.9992	0.06763454545454546	0.50	55000	10	9
0.005	0.0002593547106665232	1.8745795749928232e-05	-0.002686672727272727	0.0034768000000000004		-14.0181	0.0007304945454545454	0.50	55000	10	2
