s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.0015	-0.00047165556651408946	5.7325026265234864e-05	-0.007505599999999999	0.00509132		-1.3682299999999998	0.0003673744	0.50	25000	10	4
0.0005	-5.1932754989829135e-05	4.944526581920275e-06	-0.002678	0.0024096545454545455		-1.45812	0.00014290672727272727	0.50	55000	10	3
0.0005	5.2838646569312215e-05	2.0989025454253863e-05	-0.002922181818181818	0.003007963636363636		-1.56164	-1.768083636363636e-05	0.50	55000	10	6
0.0005	0.0008915058651165128	8.996861311531098e-05	-0.0027533636363636363	0.005389309090909091		-1.46157	9.047054545454546e-05	0.50	55000	10	4
0.0005	0.00036968338345482257	4.290064685376809e-05	-0.00496292	0.0071242399999999996		-1.2519799999999999	-3.135792e-05	0.50	25000	10	8
0.0005	0.00016997295262580786	4.8703317562002164e-05	-0.005501799999999999	0.006819960000000001		-1.1852200000000002	0.0050442	0.50	25000	10	3
0.0005	6.044553717744918e-06	3.69046699181647e-05	-0.005079080000000001	0.0051765199999999996		-1.27557	0.0001118852	0.50	25000	10	1
0.0005	4.956623169395201e-05	4.5938295341095296e-05	-0.0059794	0.00561768		-1.27835	-0.001759848	0.50	25000	10	2
0.0015	0.00012561456602350874	2.112865136378417e-05	-0.00475352	0.00545284		-1.6082299999999998	-0.000522052	0.50	25000	10	1
0.0005	5.444884218756769e-06	8.650381936801171e-06	-0.0027114	0.002467018181818182		-1.4226299999999998	6.610018181818181e-05	0.50	55000	10	1
0.0015	-0.00029356035267942657	7.193994023866282e-05	-0.00630388	0.00499012		-2.92898	-0.0002226244	0.50	25000	10	3
0.0005	-0.00015548014482589864	7.732630691645902e-06	-0.0028624909090909094	0.0022490909090909094		-1.7028	0.001229761818181818	0.50	55000	10	5
0.0005	6.083650380687855e-05	8.73106498611641e-06	-0.002524018181818182	0.002535381818181818		-1.67612	-0.0016359436363636364	0.50	55000	10	10
0.0005	0.0007501720399609807	0.00015003515185410193	-0.00536788	0.0069193200000000005		-1.53536	-0.002138312	0.50	25000	10	7
0.0005	3.603681304885086e-05	6.571904607312571e-06	-0.0024556	0.0024193454545454545		-1.6159299999999999	-0.00015710890909090907	0.50	55000	10	8
0.0005	-8.346260825761827e-05	1.3730507200458127e-05	-0.0027368545454545456	0.0025693818181818182		-1.5346899999999999	0.007991818181818182	0.50	55000	10	2
0.0005	0.000499635629634472	4.358662488883232e-05	-0.004458999999999999	0.00704176		-2.31563	-0.00031825840000000006	0.50	25000	10	6
0.0015	-2.2834728875307988e-05	1.8980437647741805e-05	-0.00572504	0.00511092		-1.4129200000000002	-0.01277796	0.50	25000	10	8
0.0015	-0.0005918802224217844	0.0001506009842119229	-0.007221560000000001	0.00655156		-1.1095700000000002	0.002611472	0.50	25000	10	5
0.0005	3.09926983702681e-05	2.4502200050213442e-05	-0.00501784	0.00516836		-1.41072	-0.00016973760000000003	0.50	25000	10	4
0.0015	0.0003437106901887888	4.015975762919103e-05	-0.00467696	0.006599119999999999		-1.37151	-0.00030093320000000004	0.50	25000	10	9
0.0015	2.3937927344832487e-05	2.859784338909325e-05	-0.00554716	0.005324199999999999		-2.24608	-0.001146652	0.50	25000	10	7
0.0005	6.114080124072529e-07	6.932445756102528e-06	-0.0024651272727272727	0.0024394545454545454		-3.18751	2.4936545454545456e-05	0.50	55000	10	7
0.0015	0.00020214425017714397	1.9723916880537427e-05	-0.00464524	0.006700039999999999		-1.52624	0.00042428400000000003	0.50	25000	10	2
0.0005	6.826921182522475e-05	2.2845924004015197e-05	-0.00539856	0.00589872		-1.4439600000000001	-0.001063284	0.50	25000	10	9
0.0005	0.0036733590964408763	0.0015648413446457568	-0.00518876	0.00822676		-1.19518	0.5166959999999999	0.50	25000	10	10
0.0005	0.0005756150655439568	8.234354859302369e-05	-0.0025236727272727275	0.003233436363636364		-1.62018	0.0006592927272727273	0.50	55000	10	9
0.0015	-5.75215641600159e-05	1.4617586895257173e-05	-0.00570544	0.00459096		-1.61961	-0.0002107064	0.50	25000	10	6
0.0015	0.00011659604373488073	1.301079984295101e-05	-0.00431328	0.00521788		-1.7851400000000002	-0.0003149284	0.50	25000	10	10
0.0005	-5.103728204227949e-06	2.514178525916392e-05	-0.0053546	0.0050455199999999995		-1.56129	-0.0017898240000000002	0.50	25000	10	5
0.0015	3.683261103472906e-05	5.760042881433891e-06	-0.002252781818181818	0.0022939454545454546		-1.6875099999999998	-0.00032974	0.50	55000	10	2
0.0015	-0.0002104444125397599	1.2447869239570931e-05	-0.0033896727272727275	0.002441		-1.5732	0.0006326854545454546	0.50	55000	10	10
0.0025	0.00016139192374530723	3.638310574453772e-05	-0.00463768	0.00494892		-1.59961	0.001269344	0.50	25000	10	3
0.0015	6.27707656613062e-05	1.1446246995526957e-05	-0.002556945454545455	0.0026695090909090906		-3.07855	8.132454545454546e-05	0.50	55000	10	4
