s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.015	0.0009395258422030363	3.332878318720549e-05	-0.0022038727272727272	0.01753809090909091		-3.74802	-2.7537454545454547e-05	0.50	55000	10	2
0.005	0.000122184351178309	4.099079614713008e-05	-0.0031010181818181817	0.002658163636363636		-2.37814	-1.409569090909091e-05	0.50	55000	10	3
0.035	0.04376815668618182	0.00026671601566021386	0.018269454545454547	0.07284672727272727		-2.7982099999999996	0.05659527272727272	0.50	55000	10	9
0.035	0.04329230900727273	7.910324022387304e-05	0.028538363636363636	0.05915909090909091		-2.27251	0.060609272727272734	0.50	55000	10	5
0.015	0.00050880845306656	1.3852343568228274e-05	-0.0018375818181818183	0.007000618181818181		-3.44536	-0.00026978727272727274	0.50	55000	10	3
0.025	0.02871239551258618	0.0002186149143650453	-0.0001700730909090909	0.05606472727272727		-3.76119	0.046814	0.50	55000	10	7
0.025	0.05589201058945455	0.0009453951026461535	0.017855836363636364	0.11916781818181818		-4.46627	0.11742309090909092	0.50	55000	10	8
0.025	0.019664355699225942	0.00037989460690451973	-0.0008774963636363637	0.05197981818181818		-5.76308	0.04077345454545454	0.50	55000	10	10
0.045	0.022895952268	6.62839995575555e-05	0.007486890909090909	0.03691036363636364		-3.7472300000000005	0.03664181818181818	0.50	55000	10	4
0.005	-9.503968306609668e-05	4.0193323435785895e-06	-0.0028645818181818185	0.0021566727272727274		-3.5553800000000004	-0.0002378818181818182	0.50	55000	10	8
0.005	2.080654570920295e-05	3.2490046128836717e-06	-0.0021568	0.002237090909090909		-2.45066	0.00013392872727272727	0.50	55000	10	1
0.005	-3.487520186223269e-05	5.6311609027190575e-06	-0.0024487636363636368	0.002245563636363636		-1.5201200000000001	-0.0004120890909090909	0.50	55000	10	7
0.025	0.03325137602264582	0.00015138932528137154	0.0077798909090909096	0.05643563636363636		-5.0436	0.040502727272727274	0.50	55000	10	5
0.015	0.0008587162433181128	1.752273260288619e-05	-0.0015654818181818182	0.014343145454545455		-4.531619999999999	3.7989818181818186e-05	0.50	55000	10	7
0.045	0.019753175294320784	0.0001020556394125027	-0.00012796527272727272	0.037194727272727275		-3.99384	0.032350363636363635	0.50	55000	10	5
0.005	0.0001517893174442807	8.795349557692479e-06	-0.0023068363636363637	0.0035329818181818184		-2.30125	0.001195341818181818	0.50	55000	10	10
0.035	0.03507509969745455	0.0001708271232548656	0.017228654545454546	0.05698854545454545		-2.3534599999999997	0.060472181818181814	0.50	55000	10	2
0.045	0.03704944962363636	0.00011818760187724603	0.019479090909090908	0.05688236363636364		-3.49945	0.03859654545454545	0.50	55000	10	6
0.005	-6.201896009653098e-05	4.989355670974062e-06	-0.0023562363636363635	0.0022390545454545456		-1.45345	0.00010780781818181819	0.50	55000	10	2
0.035	0.025857692702901922	0.0003008157319296457	-0.00033976000000000004	0.04914690909090909		-3.62287	0.04555672727272727	0.50	55000	10	6
0.005	4.616256607476297e-05	3.241890213838976e-06	-0.002155890909090909	0.0023627454545454545		-2.47799	0.0019610909090909093	0.50	55000	10	5
0.035	0.01776225489080018	3.8610105661097735e-05	0.000571430909090909	0.028086727272727274		-4.94943	0.02655981818181818	0.50	55000	10	4
0.035	0.03188957048218182	0.00017205417072671067	0.013571163636363636	0.05695181818181818		-3.72765	0.049224727272727274	0.50	55000	10	3
0.045	0.03360605115309091	0.00018909176267873222	0.01519078181818182	0.057805636363636365		-2.26005	0.05812618181818182	0.50	55000	10	8
0.045	0.024863549450909093	6.042277944916771e-05	0.013221545454545453	0.04162836363636364		-3.60509	0.03699618181818182	0.50	55000	10	9
0.045	0.03601246240218181	0.00025083067239837234	0.01800358181818182	0.06851272727272727		-3.10747	0.055606363636363634	0.50	55000	10	1
0.025	0.030261410607636367	9.321527368452935e-05	0.013958363636363637	0.04920672727272727		-5.34333	0.03422272727272727	0.50	55000	10	6
0.045	0.034687850154909085	8.75502111583899e-05	0.015009618181818181	0.05212309090909091		-3.2958800000000004	0.055648727272727266	0.50	55000	10	10
0.025	0.034587612059327456	0.00024329426152526116	-0.00020748363636363635	0.05846963636363636		-4.809080000000001	0.030737272727272728	0.50	55000	10	1
0.045	0.03026251333709091	9.62588713649505e-05	0.01650069090909091	0.049035272727272726		-3.10033	0.03614327272727273	0.50	55000	10	7
0.005	0.00010846259478928033	1.132071243278658e-05	-0.002374927272727273	0.002560818181818182		-1.41741	0.00022257454545454545	0.50	55000	10	6
0.045	0.026293592875469094	0.00013390416464109564	0.008024218181818182	0.04722109090909091		-3.8491800000000005	0.044926181818181816	0.50	55000	10	2
0.035	0.048723387568363634	0.00033847107868858274	0.021387272727272727	0.08199054545454544		-3.4122199999999996	0.04387309090909091	0.50	55000	10	8
0.015	0.00024364573072806764	1.6471421825698417e-05	-0.0023197454545454545	0.0035353454545454547		-3.47906	-8.69790909090909e-05	0.50	55000	10	1
0.025	0.04241020081018181	0.00023200354588837334	0.019224909090909088	0.072594		-3.85695	0.06072654545454546	0.50	55000	10	9
0.045	0.03687254341090909	8.421547791296962e-05	0.023831818181818183	0.053399636363636364		-3.5480400000000003	0.037434545454545456	0.50	55000	10	3
0.015	6.675550046214618e-05	8.413730185614398e-06	-0.0023650727272727275	0.0025314181818181813		-3.58092	0.05978236363636364	0.50	55000	10	8
0.015	0.0007391190415832904	3.335154056748277e-05	-0.0020806363636363635	0.007285109090909091		-3.00496	-9.661781818181818e-05	0.50	55000	10	4
0.025	0.04670096222727273	0.0009342450528832524	0.015303527272727272	0.11827527272727273		-4.14159	0.05994527272727272	0.50	55000	10	4
0.015	0.0009922456869113365	8.866556703466866e-05	-0.0020168545454545455	0.006045672727272727		-3.12407	2.3784727272727272e-05	0.50	55000	10	10
0.035	0.026742611737818184	4.539916675458339e-05	0.01549990909090909	0.04029490909090909		-4.13652	0.03331909090909091	0.50	55000	10	10
0.035	0.03618112717818182	9.792871375242804e-05	0.022690000000000002	0.060716727272727276		-3.72056	0.04936818181818182	0.50	55000	10	7
0.035	0.022198175433090904	0.00010381492157162327	0.007430345454545456	0.04236		-3.9020699999999997	0.04168454545454545	0.50	55000	10	1
0.015	7.270507001320184e-05	8.344644080268301e-06	-0.002115090909090909	0.002321018181818182		-3.9868699999999997	-0.005088709090909091	0.50	55000	10	9
0.005	0.00032123754565798173	5.04551412293761e-05	-0.003133763636363636	0.0032685454545454545		-2.34743	0.042976	0.50	55000	10	9
0.025	0.041938896316	0.0005934099408591414	0.01669438181818182	0.10909527272727272		-5.8387199999999995	0.03752436363636364	0.50	55000	10	2
0.025	0.029771275554545455	0.00013735892788272895	0.012307272727272727	0.05210436363636363		-4.304209999999999	0.043018545454545455	0.50	55000	10	3
0.015	0.0008775066773429927	4.7036733847466106e-05	-0.0023862545454545457	0.009884345454545454		-2.9001799999999998	-0.0004553781818181818	0.50	55000	10	5
0.015	0.0010192376850087631	2.564926453884907e-05	-0.0022926181818181818	0.020726545454545456		-4.50483	0.0001626729090909091	0.50	55000	10	6
0.005	4.734885624554117e-06	1.5760516963826573e-05	-0.0029263272727272725	0.002530309090909091		-2.37711	-0.01357169090909091	0.50	55000	10	4
