s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.015	0.0020796382055364715	0.0002575741886295404	-0.0050888800000000005	0.02049936		-5.65865	0.0051937599999999995	0.50	25000	10	3
0.025	0.030014339127361348	0.0007776773618383862	-0.001476096	0.0888676		-12.4322	0.0589784	0.50	25000	10	6
0.035	0.057610168276	0.0001165801237276071	0.03529172	0.07639119999999999		-6.64831	0.08278799999999999	0.50	25000	10	8
0.045	0.0672057418528	0.000778940564441149	0.01849588	0.12328959999999999		-5.90816	0.107506	0.50	25000	10	7
0.015	0.0019516836296365864	7.432614293820783e-05	-0.00343796	0.03297196		-6.38042	9.90224e-06	0.50	25000	10	1
0.035	0.050638944172	0.00010145421927602873	0.03613896	0.0756008		-6.28333	0.0567192	0.50	25000	10	7
0.035	0.046630254352800014	0.0003184556104480042	0.0209864	0.0859984		-6.9272100000000005	0.0671828	0.50	25000	10	9
0.005	0.0034244902560997084	0.00040309573614384365	-0.0038379919999999997	0.0477792		-5.17283	-0.002787072	0.50	25000	10	9
0.005	0.0008576808488859953	7.977361666749347e-05	-0.0041284	0.010681880000000001		-2.59553	-0.000537628	0.50	25000	10	6
0.015	0.02417232498857561	0.003807922676926185	-0.0041364	0.22574599999999997		-5.02617	0.002015588	0.50	25000	10	10
0.005	0.001353648560376199	0.0002872255342001565	-0.0047075599999999995	0.00812984		-4.3836900000000005	0.0008778360000000001	0.50	25000	10	4
0.015	7.158454029438794e-05	4.2236965548168065e-05	-0.00522188	0.00675128		-1.8538	-0.0002280616	0.50	25000	10	8
0.035	0.0396683025008	5.417133108452967e-05	0.02640324	0.0541124		-8.10558	0.044905600000000004	0.50	25000	10	10
0.045	0.0676279470904	0.000687245000460957	0.02835132	0.11037040000000001		-5.42804	0.08565959999999999	0.50	25000	10	8
0.015	0.0025895148191959778	0.00027289540275732884	-0.00464584	0.03570612		-5.80969	-0.0010410760000000002	0.50	25000	10	2
0.025	0.023685744676927602	0.0006314989666446751	-0.001844508	0.0668196		-7.85244	0.0423612	0.50	25000	10	7
0.025	0.03777629860598954	0.0004219865688444812	-0.0006095	0.0710876		-8.11182	0.04834479999999999	0.50	25000	10	9
0.045	0.0579591099528	0.00038990052742878656	0.027426199999999998	0.0921572		-5.7249	0.08005720000000001	0.50	25000	10	4
0.025	0.041111222444113395	0.0005111233546720659	-0.000749764	0.070044		-7.49729	0.0656516	0.50	25000	10	1
0.045	0.05879263726640001	0.00020291209217736917	0.03512212	0.08584399999999999		-6.46331	0.0788128	0.50	25000	10	1
0.045	0.045103599881599996	0.00016420569774550938	0.02398692	0.0712548		-6.42742	0.0723956	0.50	25000	10	6
0.035	0.06272285861360001	0.00038895424032264617	0.02611112	0.09277959999999999		-7.03481	0.07659479999999999	0.50	25000	10	1
0.045	0.0507067756888	0.0001913017379365134	0.02858248	0.0885624		-7.7074300000000004	0.07194	0.50	25000	10	2
0.005	0.0005344047102293951	4.56940544763199e-05	-0.004812080000000001	0.008987239999999999		-1.43319	-0.013435599999999999	0.50	25000	10	1
0.025	0.019808821908721585	0.0005044214981870244	-0.001751524	0.0574172		-8.22862	0.0597348	0.50	25000	10	10
0.045	0.067570689736	0.0003762003793904974	0.03658896	0.0965816		-5.1018300000000005	0.0830892	0.50	25000	10	3
0.015	0.0024432075252240077	0.00016833124685632404	-0.00436224	0.04106		-8.113	0.000436952	0.50	25000	10	4
0.025	0.046277836824799995	0.00012321444088967182	0.025127359999999998	0.06901439999999999		-8.87796	0.05224	0.50	25000	10	8
0.035	0.049557570608800006	0.00015594500129877643	0.0269834	0.0754936		-6.83931	0.0648268	0.50	25000	10	5
0.025	0.022038049604062065	0.0007605399940088506	-0.001786536	0.0742904		-8.83372	0.06134560000000001	0.50	25000	10	4
0.045	0.06829757847199999	0.00029834008000993424	0.0381422	0.09821959999999999		-4.87129	0.0984164	0.50	25000	10	10
0.035	0.040742000336000006	4.797844090609853e-05	0.02683616	0.0550968		-8.717319999999999	0.0481272	0.50	25000	10	6
0.035	0.052091815927999996	0.0005644483375946474	0.01874944	0.10411959999999999		-6.74587	0.0640712	0.50	25000	10	4
0.015	0.019085005387586413	0.0012410006836776793	-0.002634568	0.12822719999999999		-8.03696	0.051533999999999996	0.50	25000	10	7
0.015	0.003233518190894216	0.00042650708057773384	-0.00555376	0.0528556		-4.38542	-0.0006805240000000001	0.50	25000	10	5
0.025	0.044630007843021596	0.0003253520171350336	0.002997464	0.0766892		-9.82836	0.0565776	0.50	25000	10	3
0.015	0.0311962744190497	0.007264481505081076	-0.00404344	0.3048484		-5.400519999999999	-0.00043099200000000005	0.50	25000	10	6
0.045	0.056242606306399996	0.0005279669917884583	0.02765272	0.10931360000000001		-7.99971	0.0629284	0.50	25000	10	9
0.035	0.0586256311672	0.00014944011518511365	0.041324	0.0852944		-7.380730000000001	0.0671044	0.50	25000	10	3
0.035	0.0518990856256	0.0002153727303892992	0.03268384	0.0891112		-6.25753	0.0652596	0.50	25000	10	2
0.005	0.0005831325776692882	0.00013840671507347612	-0.00571004	0.007194320000000001		-2.49841	-0.0497268	0.50	25000	10	5
0.045	0.077550857032	0.0002994323914945709	0.0540056	0.11662959999999999		-5.71499	0.1111664	0.50	25000	10	5
0.005	0.0018861457535223562	0.0002656229810091253	-0.00502464	0.01535944		-4.60845	0.000902004	0.50	25000	10	2
0.025	0.025505944625724992	0.000457286727131629	-0.0014854599999999999	0.05769560000000001		-8.32545	0.0420324	0.50	25000	10	2
0.015	0.0006894459103994239	2.72137182505402e-05	-0.003768276	0.01207192		-8.21729	-0.01161756	0.50	25000	10	9
0.005	0.00032514154062459347	4.784222227459047e-05	-0.0047139999999999994	0.00790796		-3.154	-0.00705428	0.50	25000	10	3
0.025	0.012231963827240882	0.0005727601539881694	-0.002547556	0.0688448		-7.8331	0.002634128	0.50	25000	10	5
0.005	-3.959468115821615e-05	1.9930582643916784e-05	-0.00466888	0.00504456		-5.12965	-5.78024e-05	0.50	25000	10	10
0.005	0.0029410507241809684	0.0003974023313733053	-0.00468104	0.035285079999999996		-5.03282	-0.0003104368	0.50	25000	10	7
0.005	0.0003489948930106177	3.7154209313121106e-05	-0.00450748	0.00697016		-3.15013	0.00061332	0.50	25000	10	8
