s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.035	0.05449222151504425	4.2320840694191645e-05	0.0392870796460177	0.06507230088495575		-0.0418974	0.05994725663716814	0.50	11300	10	1
0.005	0.013212327501863956	0.0004554184802420124	-4.1075486725663716e-05	0.06060371681415929		-7.05721	0.005354699115044248	0.50	11300	10	9
0.025	0.05611543465663716	3.2787890679169914e-05	0.045807433628318586	0.06741353982300885		-0.0477785	0.05208451327433628	0.50	11300	10	10
0.015	0.05456479751504425	2.4538628566731953e-05	0.04441867256637168	0.0636837168141593		-1.49585	0.061463982300884956	0.50	11300	10	6
0.025	0.055560720585840696	2.1809180944826194e-05	0.04544070796460177	0.06406442477876106		-0.0548922	0.057969026548672566	0.50	11300	10	1
0.035	0.0535009088159292	2.3319061503008783e-05	0.04276141592920354	0.06200637168141593		-0.054858699999999996	0.0653083185840708	0.50	11300	10	4
0.005	0.009574026904833593	0.0002996207741732316	-0.0002831442477876106	0.05379061946902655		-7.758660000000001	0.005543725663716814	0.50	11300	10	2
0.035	0.05537313438938053	2.487423296557727e-05	0.044475309734513274	0.06456637168141593		-0.04136769999999999	0.054362212389380535	0.50	11300	10	7
0.045	0.05325536168495575	2.8488588935730352e-05	0.04137353982300884	0.06297530973451328		-0.0500787	0.06357973451327434	0.50	11300	10	7
0.025	0.054043823649557524	2.8962401673165044e-05	0.04077716814159292	0.06299070796460177		-0.0425872	0.05559858407079646	0.50	11300	10	3
0.045	0.05381175377168142	2.823487641804929e-05	0.04388929203539823	0.06452548672566372		-0.047269599999999995	0.06215681415929203	0.50	11300	10	2
0.015	0.05609059686017699	2.2334168694421035e-05	0.04662867256637168	0.06539884955752212		-1.77964	0.05295964601769911	0.50	11300	10	5
0.015	0.05510053884778761	2.490648361482088e-05	0.044731327433628315	0.06440646017699116		-1.7525099999999998	0.05345168141592921	0.50	11300	10	7
0.025	0.05518538950619468	2.9926865070718768e-05	0.044711238938053094	0.06576566371681415		-0.0539952	0.060648672566371686	0.50	11300	10	4
0.005	0.0032364451163979114	3.454291363126517e-06	0.00011031327433628318	0.00711795575221239		-5.8297	0.0046388938053097345	0.50	11300	10	3
0.045	0.0519755885079646	3.251116694356973e-05	0.04061079646017699	0.06200371681415929		-0.0390899	0.05612106194690265	0.50	11300	10	8
0.045	0.052520752254867256	4.4205094019970785e-05	0.03642628318584071	0.062429823008849555		-0.0469478	0.05423557522123894	0.50	11300	10	1
0.035	0.056119061244247787	1.81040168665476e-05	0.04731380530973451	0.06434238938053097		-0.041366900000000005	0.056573362831858404	0.50	11300	10	3
0.005	0.02741312686360573	0.0005925520759322815	-0.00010417699115044248	0.06193654867256637		-5.95827	0.007135238938053098	0.50	11300	10	10
0.025	0.05441559522831859	3.537761181580628e-05	0.04115309734513274	0.06433725663716815		-1.7663200000000001	0.05878699115044248	0.50	11300	10	7
0.025	0.05202505958761061	3.3109310227697336e-05	0.04082221238938053	0.06344371681415929		-1.60178	0.05126681415929204	0.50	11300	10	8
0.045	0.05492205886548673	2.402540444353299e-05	0.04488637168141593	0.06416345132743363		-0.0430202	0.05844539823008849	0.50	11300	10	9
0.035	0.05322965719115044	2.742464038177904e-05	0.0427712389380531	0.06329681415929203		-0.0444393	0.05685619469026549	0.50	11300	10	5
0.015	0.051938753350442485	4.5358910113984144e-05	0.03843840707964602	0.06382946902654868		-2.24648	0.03637681415929204	0.50	11300	10	4
0.005	0.0026907107098180427	4.269883532256746e-06	-0.00035648761061946905	0.007108097345132743		-5.58709	0.010301061946902655	0.50	11300	10	7
0.045	0.05421504497345133	4.61953710226584e-05	0.04294654867256637	0.06892796460176992		-1.7874	0.05579504424778761	0.50	11300	10	3
0.025	0.050678394189380534	4.2922660614611334e-05	0.03653601769911504	0.0615404424778761		-0.0717245	0.047510353982300885	0.50	11300	10	6
0.005	0.002990051947883062	7.659371132245093e-06	-0.0004083566371681416	0.010141858407079646		-3.66235	0.011484247787610622	0.50	11300	10	1
0.045	0.05702767073628318	3.5776282964892157e-05	0.043037079646017704	0.06703557522123893		-0.05877090000000001	0.0610646017699115	0.50	11300	10	5
0.005	0.04382451111714604	0.0015068121763131199	-0.00017534601769911504	0.139258407079646		-6.3794	0.005608371681415929	0.50	11300	10	8
0.005	0.012819782474794159	0.0004125954771492344	-4.17704424778761e-06	0.05865230088495576		-6.735	0.0056149469026548675	0.50	11300	10	6
0.015	0.055149709159292036	1.604061248594897e-05	0.04729274336283186	0.06286734513274336		-0.042091699999999996	0.05100442477876106	0.50	11300	10	8
0.045	0.061404805382300885	0.00023523911317103094	0.04335522123893805	0.09808230088495574		-1.7359200000000001	0.057299646017699116	0.50	11300	10	6
0.025	0.05213813292743363	3.1085257912877664e-05	0.04099654867256637	0.06400566371681415		-0.06204019999999999	0.05355238938053097	0.50	11300	10	5
0.015	0.0552208653380531	3.39819782002035e-05	0.043117876106194684	0.06546044247787611		-0.0427984	0.060799292035398224	0.50	11300	10	3
0.035	0.055610358228318585	2.308121126809848e-05	0.045378141592920355	0.06431504424778761		-0.0447005	0.05615230088495575	0.50	11300	10	8
0.015	0.060900350504761065	0.0008758965321951539	0.0016351327433628319	0.14279646017699113		-4.480919999999999	0.031151238938053098	0.50	11300	10	2
0.045	0.05249949564778761	2.3610915229087313e-05	0.043105221238938056	0.0617746017699115		-0.0571107	0.05814486725663716	0.50	11300	10	10
0.015	0.05150315425840708	3.648302791535067e-05	0.040029646017699115	0.06252106194690266		-3.17258	0.045060707964601765	0.50	11300	10	10
