s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.045	0.052428403591999996	0.0005047195998399488	0.02181376	0.0992484		-17.4219	0.0659372	0.50	25000	10	10
0.035	0.053165954508800004	0.0001305556024900967	0.034787559999999995	0.07413840000000001		-13.4322	0.070922	0.50	25000	10	5
0.045	0.06503689832479999	0.0005454657172635573	0.034759120000000004	0.11552040000000001		-15.9036	0.0917516	0.50	25000	10	3
0.005	0.000261102265440152	5.552026133528927e-05	-0.00568428	0.0077965199999999995		-4.56513	0.00036435279999999997	0.50	25000	10	10
0.025	0.0355380068456	7.630010108957734e-05	0.022534039999999998	0.054166000000000006		-17.6913	0.048258	0.50	25000	10	8
0.045	0.0514692619752	0.00028235000436773773	0.029473000000000003	0.0996696		-15.097999999999999	0.0641892	0.50	25000	10	1
0.015	0.0013501520991194016	5.563709000605598e-05	-0.003334396	0.02099968		-15.277999999999999	0.0001546916	0.50	25000	10	7
0.035	0.053179550956	2.3879335792253093e-05	0.044572	0.0636996		-15.7084	0.0658532	0.50	25000	10	9
0.035	0.05690112266160001	0.0002524079830051352	0.029096320000000002	0.0858924		-13.8741	0.08296200000000001	0.50	25000	10	6
0.035	0.0584628644808	0.00019241471553817024	0.02487856	0.07942199999999999		-15.6982	0.0723376	0.50	25000	10	4
0.005	-0.0019551482199402885	0.00019138967960021354	-0.02558596	0.00454		-8.589319999999999	0.00021888720000000003	0.50	25000	10	9
0.025	0.06207235317840001	0.0005784348502424496	0.023201199999999998	0.10815440000000001		-17.3504	0.0484392	0.50	25000	10	2
0.015	0.022377702348510452	0.0020853339413864367	-0.003102624	0.1478568		-15.7139	0.00032529559999999996	0.50	25000	10	3
0.045	0.06793653778	0.00027699871543144334	0.044165600000000006	0.0980536		-12.9709	0.07596119999999999	0.50	25000	10	8
0.025	0.0484654710744	0.00015580705191380742	0.019924	0.0687584		-18.9279	0.0453692	0.50	25000	10	6
0.025	0.0341539441544	8.072054418677245e-05	0.015561760000000001	0.0456372		-21.3544	0.045112799999999995	0.50	25000	10	1
0.035	0.05221522774639999	0.00010157198421519627	0.032659679999999996	0.0672684		-15.6217	0.0662716	0.50	25000	10	7
0.015	0.003385773648737248	0.00016444424743495883	-0.00467216	0.0492236		-13.1203	0.000778172	0.50	25000	10	10
0.045	0.0398814665136	0.00011670512970157125	0.02453208	0.0689216		-19.6977	0.0456744	0.50	25000	10	4
0.015	0.04739359611806321	0.002936967357757129	-0.00143804	0.1613684		-16.755	0.0804044	0.50	25000	10	1
0.015	0.014013791267470257	0.0009061404809186103	-0.00381742	0.10402120000000001		-16.8659	0.0414584	0.50	25000	10	4
0.005	0.024635985547215997	0.011634786227489816	-0.00489976	0.40184400000000003		-6.183680000000001	0.00016328399999999998	0.50	25000	10	6
0.005	0.001063278609699396	0.00041336975061375	-0.00556744	0.00671008		-5.78224	-0.00523432	0.50	25000	10	8
0.015	0.05672078990813097	0.012266110107430296	-0.003921736	0.3135304		-12.3814	0.301458	0.50	25000	10	2
0.005	0.0003447349149624001	4.946348404365243e-05	-0.004624	0.006288279999999999		-6.19801	-0.0002615076	0.50	25000	10	3
0.015	0.00120866068306472	2.2009729092510905e-05	-0.002680072	0.01633144		-13.5499	0.00031484519999999997	0.50	25000	10	8
0.025	0.022538827400217	0.00012023919285536628	-0.0003801744	0.03866696		-22.0028	0.04371560000000001	0.50	25000	10	3
0.005	-0.00013371244924803997	4.662722687904076e-05	-0.0067328399999999995	0.00442568		-4.01434	0.0001936964	0.50	25000	10	4
0.005	-9.038997916775543e-05	3.6777941406465705e-05	-0.00547624	0.0049257599999999995		-7.385489999999999	-0.0001123068	0.50	25000	10	5
0.005	0.00027795273661678876	6.732269232182303e-05	-0.00599904	0.006417280000000001		-7.668830000000001	-0.000255326	0.50	25000	10	7
0.035	0.043324421483199996	6.513929949731421e-05	0.02911824	0.057524399999999996		-18.3185	0.05397	0.50	25000	10	10
0.015	0.04774329814552317	0.00260937452973806	-0.00204808	0.14138040000000002		-16.2806	0.0783708	0.50	25000	10	6
0.005	-0.00034520400607125607	3.611940383086092e-05	-0.0055398	0.0042296		-9.34736	-0.000479544	0.50	25000	10	1
