s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.035	0.06364104116292651	0.0010738383351693744	-0.00044798071428571435	0.09712142857142858		-3.7595	0.0774342857142857	0.50	14000	10	7
0.005	0.007481938343241686	1.6908135637389556e-05	-0.00032896	0.013505		-19.7129	0.008852785714285714	0.50	14000	10	5
0.045	0.07629373447857142	0.00023765131101279548	0.03620021428571429	0.09766357142857142		-4.5336300000000005	0.09038142857142857	0.50	14000	10	5
0.045	0.07287956376285715	0.00012980417343380052	0.048012071428571425	0.09109642857142856		-6.93343	0.08106785714285715	0.50	14000	10	1
0.005	0.005426247395234029	6.913037850487242e-05	-0.0020779857142857144	0.026624928571428574		-14.4221	0.008962571428571429	0.50	14000	10	2
0.015	0.037203262982857144	0.00025772542817330453	0.017851214285714286	0.07280357142857143		-12.0981	0.023323571428571426	0.50	14000	10	6
0.045	0.08054988933857143	7.1536973247983e-05	0.057434500000000006	0.0939557142857143		-3.64417	0.08725714285714285	0.50	14000	10	6
0.035	0.057537983790648534	0.0009116922430399387	-0.0004219464285714286	0.08949142857142858		-4.44952	0.09190642857142857	0.50	14000	10	10
0.005	0.0028400712679304144	2.603152063081057e-05	-0.0020428857142857143	0.017990214285714286		-17.3324	0.011678928571428571	0.50	14000	10	10
0.025	0.04487506454514286	0.0006013914245246524	0.0036379857142857146	0.0832192857142857		-5.350569999999999	0.05959964285714286	0.50	14000	10	2
0.005	0.00019008882032658575	2.8573004037800292e-05	-0.006850014285714285	0.008323142857142857		-5.78339	-0.00037014857142857145	0.50	14000	10	7
0.015	0.013598808779	2.3731110148576438e-05	0.005770428571428571	0.02349642857142857		-11.1423	0.024575357142857142	0.50	14000	10	10
0.015	0.01451491097936186	5.8789278520299965e-05	0.0041404928571428575	0.03167821428571429		-7.5380899999999995	0.03388514285714286	0.50	14000	10	4
0.025	0.06889775208285713	0.00014467586017963253	0.04526385714285714	0.09002857142857143		-4.81843	0.07418214285714285	0.50	14000	10	9
0.035	0.07075913996000001	0.00016184904194809424	0.04501221428571428	0.09003142857142858		-10.8543	0.08439428571428571	0.50	14000	10	6
0.045	0.07450914320571429	0.00013689590519472522	0.05179457142857142	0.09225857142857143		-4.3596	0.08189857142857142	0.50	14000	10	2
0.045	0.08883399722428573	0.00011926662687316313	0.06673085714285715	0.10695785714285715		-5.212940000000001	0.09692	0.50	14000	10	4
0.005	0.00162058309473248	1.8050893369834674e-05	-0.0027726142857142856	0.014586857142857141		-16.0959	-0.0008057785714285715	0.50	14000	10	3
0.025	0.06965847824857142	0.00039268961574821673	0.01710957142857143	0.09488857142857143		-11.3158	0.058777214285714294	0.50	14000	10	8
0.035	0.06841714641857143	0.0004024435799528578	0.019264285714285713	0.09192571428571429		-5.5534300000000005	0.07812642857142857	0.50	14000	10	4
0.015	0.020939388757	0.00029999331945443467	0.005317721428571428	0.0633222857142857		-11.6143	0.020021857142857143	0.50	14000	10	7
0.025	0.04703596283428571	0.000986172076988975	0.006058907142857143	0.08825214285714285		-9.38739	0.032455785714285715	0.50	14000	10	3
0.045	0.07687546293428571	0.00014504749307276413	0.0485745	0.09508571428571429		-3.8517300000000003	0.07627285714285714	0.50	14000	10	3
0.045	0.07741215906857143	7.195636144209338e-05	0.05979578571428572	0.09287428571428571		-3.7401800000000005	0.08134071428571428	0.50	14000	10	9
0.025	0.07259019938285713	0.0002332817446870233	0.039843	0.09820285714285713		-5.82892	0.058207642857142854	0.50	14000	10	6
0.035	0.07665454328	5.760427718523299e-05	0.061032714285714294	0.09118642857142857		-5.40774	0.07295	0.50	14000	10	5
0.025	0.07217549001857143	0.00010618215628017221	0.049191285714285715	0.08946785714285714		-8.32348	0.061731357142857136	0.50	14000	10	7
0.015	0.01800241331328571	3.464727395466104e-05	0.008328071428571428	0.03053857142857143		-8.94792	0.03127542857142857	0.50	14000	10	9
0.005	0.009303863756366328	3.4579381199412235e-05	-0.0007313357142857143	0.02079814285714286		-15.3478	0.015442928571428571	0.50	14000	10	1
0.005	0.0062967553745167425	2.420052584374097e-05	-0.0008507142857142857	0.01423407142857143		-18.9934	0.011806285714285714	0.50	14000	10	8
0.025	0.06977842892285714	0.00013968926279664645	0.042342142857142856	0.08916785714285713		-7.5709	0.0460615	0.50	14000	10	5
0.035	0.06278611483757142	0.000876998761821005	0.005591178571428572	0.09824142857142858		-5.55239	0.056832714285714285	0.50	14000	10	2
0.015	0.029474310561918574	0.00044930502889305456	0.0038677214285714285	0.07151428571428571		-7.44592	0.03456028571428572	0.50	14000	10	3
0.035	0.06549522896857143	0.00024012587655290613	0.031473857142857144	0.0903		-4.69615	0.0703985	0.50	14000	10	1
0.015	0.024602614243285716	0.00027432308890615147	0.006235985714285714	0.06500507142857143		-7.17697	0.0338055	0.50	14000	10	1
0.025	0.06225266822857144	0.0001982736116675678	0.03464035714285714	0.08401		-7.651689999999999	0.02875192857142857	0.50	14000	10	10
0.025	0.05630725487616144	0.0008232241179758982	0.0015330642857142858	0.08804		-8.67623	0.0403135	0.50	14000	10	4
0.015	0.03227371855385714	0.00025311416662291195	0.00848142857142857	0.07113857142857143		-8.470939999999999	0.03280207142857143	0.50	14000	10	8
0.015	0.045580122600714285	0.0007931404562266149	0.005709357142857143	0.08784785714285713		-7.811489999999999	0.048918071428571436	0.50	14000	10	2
0.045	0.08478579737857142	9.039692942101531e-05	0.06890571428571428	0.102565		-3.67821	0.09069214285714286	0.50	14000	10	7
0.025	0.07405745924285714	8.254673519236985e-05	0.054561142857142864	0.09022285714285713		-6.7323699999999995	0.08757285714285715	0.50	14000	10	1
0.035	0.0802984696542857	8.480673247762071e-05	0.05629078571428572	0.095485		-5.1586300000000005	0.0712775	0.50	14000	10	9
0.005	0.005616318887805101	5.9877271852309404e-05	-0.0019257285714285714	0.025155499999999997		-12.9727	0.000379875	0.50	14000	10	4
0.035	0.07789723811285713	0.00012491910638390066	0.0544575	0.09832999999999999		-5.4035	0.09259428571428571	0.50	14000	10	3
0.005	0.009761571632551428	1.0028499742934486e-05	0.0027378071428571433	0.015465857142857144		-15.4063	0.010836214285714286	0.50	14000	10	9
0.045	0.08202561172857142	0.00019737638456755586	0.05894714285714286	0.11006428571428573		-3.90291	0.08907428571428572	0.50	14000	10	8
0.035	0.08138669274	0.00014201083210644874	0.052205357142857144	0.10013928571428572		-4.0196	0.08271357142857143	0.50	14000	10	8
0.045	0.07692576664142857	0.00010299914557795625	0.05672014285714286	0.09344714285714285		-6.6137	0.06337521428571428	0.50	14000	10	10
0.005	0.0016984712133139143	1.1330677499968494e-05	-0.002088942857142857	0.011124428571428573		-18.8727	0.0046116428571428576	0.50	14000	10	6
0.015	0.02731374493180143	0.00018876203565521834	0.004813685714285714	0.05835135714285714		-9.008410000000001	0.03448821428571428	0.50	14000	10	5
