s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.025	0.06831590529182972	0.0012002892470516795	0.0007765857142857142	0.10513857142857143		-1.33995	0.09317500000000001	0.50	14000	10	1
0.045	0.08546022462142855	7.867886210060407e-05	0.06618442857142857	0.09934571428571427		-1.79227	0.09934571428571427	0.50	14000	10	1
0.035	0.07961864771857144	0.00011102076911861681	0.05928578571428572	0.09825642857142856		-1.63743	0.07010849999999999	0.50	14000	10	8
0.025	0.055875745393351	0.0009443330114201683	0.0009428071428571428	0.09678428571428571		-3.3443	0.04193707142857143	0.50	14000	10	9
0.015	0.007141473595742657	3.468401345893555e-05	-0.0001636357142857143	0.021102142857142858		-6.460319999999999	0.018622857142857146	0.50	14000	10	7
0.035	0.06776368321557144	0.0006111773654856856	0.007350571428571428	0.09355857142857142		-2.39245	0.09032785714285714	0.50	14000	10	9
0.045	0.07231590831571429	0.0004729972763326828	0.016555928571428572	0.09864571428571428		-1.3844299999999998	0.09686785714285714	0.50	14000	10	3
0.035	0.08204300179	8.070159033858142e-05	0.06584864285714287	0.10089714285714285		-1.55484	0.09355857142857142	0.50	14000	10	7
0.005	0.002348682269750209	1.555099283775378e-05	-0.0018062214285714286	0.012992214285714286		-8.32843	0.009249214285714286	0.50	14000	10	3
0.035	0.07711468982428571	0.00016747110999597902	0.042660785714285714	0.097345		-0.0912675	0.08330785714285714	0.50	14000	10	1
0.015	0.03083812312905143	0.0008497413724653072	0.0016124571428571429	0.0793157142857143		-6.51511	0.016174642857142856	0.50	14000	10	4
0.015	0.008552531856664922	2.6011884451792382e-05	0.0006684807142857143	0.021503357142857144		-4.4356800000000005	0.01890064285714286	0.50	14000	10	2
0.015	0.020615602706869286	0.0005324562467195049	0.001038757142857143	0.07345285714285714		-4.59659	0.02457457142857143	0.50	14000	10	1
0.045	0.0716519944942857	8.866980250518019e-05	0.05009678571428572	0.08656428571428572		-0.08053300000000001	0.08323214285714285	0.50	14000	10	8
0.015	0.010746405077714285	2.3542752364283652e-05	0.0025657642857142855	0.0214775		-5.943980000000001	0.016415714285714287	0.50	14000	10	10
0.045	0.0802142304842857	5.701126509425918e-05	0.0658645	0.09561142857142857		-0.07685189999999999	0.09211785714285715	0.50	14000	10	4
0.035	0.08809442752142856	5.1351155104951496e-05	0.06930535714285714	0.10070071428571428		-0.0582591	0.10001357142857144	0.50	14000	10	6
0.035	0.06441793395592571	0.0009420763856139794	0.0028672357142857144	0.09443		-1.5159200000000002	0.08764642857142857	0.50	14000	10	2
0.025	0.051298710068967	0.0012524959059581479	0.0034118	0.09333142857142858		-2.15144	0.06908614285714286	0.50	14000	10	6
0.005	0.004697798849445472	1.1625173829629738e-05	-0.0004696478571428571	0.011574571428571427		-11.3712	0.009304071428571429	0.50	14000	10	4
0.045	0.08732770388714285	7.13443815311177e-05	0.07204714285714285	0.10258214285714286		-0.0654632	0.10178928571428571	0.50	14000	10	6
0.045	0.07623664556285714	0.00013505600672792973	0.04868078571428572	0.09623		-0.07946900000000001	0.09636642857142858	0.50	14000	10	10
0.035	0.08001331413285714	8.9889727768904e-05	0.06048428571428571	0.09647928571428571		-1.83633	0.06523928571428572	0.50	14000	10	10
0.025	0.06420673359028571	0.001001724856943207	0.007934714285714286	0.09883214285714287		-4.201219999999999	0.032938714285714286	0.50	14000	10	2
0.035	0.07533739669428571	8.255140402998281e-05	0.05436735714285715	0.09035		-1.90126	0.06774864285714287	0.50	14000	10	5
0.025	0.08074731749714285	8.692012871796848e-05	0.058067	0.09505785714285714		-5.92734	0.06157471428571429	0.50	14000	10	4
0.025	0.06318131148616164	0.001064778601601345	-8.510214285714286e-06	0.09460285714285714		-3.8738099999999998	0.04222735714285714	0.50	14000	10	7
0.005	0.0008210282829708973	4.815614302215633e-06	-0.0020291	0.006335078571428572		-10.3237	0.0014674285714285716	0.50	14000	10	9
0.015	0.046082177016197996	0.0008916794984883874	0.004118657142857143	0.0970657142857143		-4.51472	0.030420928571428574	0.50	14000	10	8
0.025	0.08458223361857142	9.439897120797151e-05	0.06488328571428573	0.10236928571428572		-1.9394799999999999	0.09198642857142857	0.50	14000	10	5
0.015	0.02604971098403945	0.0008946801155306421	-0.0003852714285714285	0.08182357142857143		-7.20252	0.012973357142857144	0.50	14000	10	9
0.015	0.009397378420852429	6.806017545442608e-05	-0.0005471185714285714	0.027837642857142856		-4.15442	0.044145142857142855	0.50	14000	10	5
0.035	0.08008356954571429	0.00016221849836952422	0.04448114285714286	0.09803		-1.55145	0.09045642857142858	0.50	14000	10	4
0.025	0.06797533257	0.00029651353908511453	0.020270857142857146	0.08849071428571428		-2.11373	0.0768857142857143	0.50	14000	10	8
0.015	0.02444172843591323	0.0010527265931479413	0.00022314499999999998	0.10160214285714286		-4.80145	0.02373	0.50	14000	10	3
0.045	0.08380320334857143	2.8540709590367287e-05	0.07368214285714285	0.09490642857142857		-0.0727022	0.08956285714285715	0.50	14000	10	2
0.035	0.0639425295988459	0.001064908476345531	-3.2043428571428574e-05	0.09438928571428572		-0.07634289999999999	0.0963	0.50	14000	10	3
0.005	0.0014741282595147414	2.397188979212437e-05	-0.0033359214285714287	0.015394714285714284		-5.189830000000001	-0.0005266292857142857	0.50	14000	10	10
0.025	0.07907173764857142	6.573525705084377e-05	0.06058299999999999	0.09252428571428571		-6.5442800000000005	0.07325285714285713	0.50	14000	10	10
0.005	0.0006286745989400972	4.569020653903991e-06	-0.002404892857142857	0.006199535714285714		-9.69795	0.00031125714285714284	0.50	14000	10	7
0.005	0.004334088561418032	1.9728872413560574e-05	-0.0009753714285714286	0.013619142857142857		-8.98738	0.012280500000000001	0.50	14000	10	2
0.045	0.08412546670285714	6.352066594692963e-05	0.07155857142857143	0.10217428571428572		-0.075464	0.09731714285714287	0.50	14000	10	7
0.045	0.08808220171285715	0.00010038936928079212	0.0672615	0.10393857142857144		-0.0499598	0.09723142857142857	0.50	14000	10	9
0.045	0.08019286732	9.493003608673346e-05	0.0549235	0.09474642857142858		-0.0845194	0.09157285714285714	0.50	14000	10	5
0.005	0.0021485261033960226	1.9187769018886417e-05	-0.0016957785714285713	0.01570157142857143		-8.30852	0.017920071428571428	0.50	14000	10	8
0.005	0.004133865736771013	3.725716817121214e-05	-0.001967657142857143	0.01881892857142857		-7.85372	0.016622571428571428	0.50	14000	10	6
0.005	0.001694262501051657	8.036492846749022e-05	-0.003812364285714286	0.016106214285714286		-4.22622	-0.00161125	0.50	14000	10	1
0.015	0.05559024416714285	0.0007897254149448541	0.01360857142857143	0.09193357142857142		-3.21944	0.028400071428571427	0.50	14000	10	6
0.025	0.07603889900571428	0.00011131610851582374	0.05116814285714285	0.09289857142857143		-2.78061	0.054832428571428574	0.50	14000	10	3
0.005	0.0035975146331893994	2.056065531403497e-05	-0.0014214285714285713	0.014676714285714288		-8.77443	0.01402607142857143	0.50	14000	10	5
