s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.0015	-0.0003599564900445987	3.709831655265145e-05	-0.00764308	0.005385599999999999		-2.43186	-0.00953044	0.50	25000	10	2
0.0005	-0.00011712974650274816	6.171961452726692e-05	-0.00588048	0.00508832		-1.9175200000000001	-0.00031968000000000003	0.50	25000	10	3
0.0015	-0.00012879146267827209	5.3537853618734026e-05	-0.00684828	0.0059922000000000005		-3.75881	-0.00010798080000000001	0.50	25000	10	5
0.0015	0.0001869605466913918	2.878158057934609e-05	-0.00475976	0.00594128		-3.49005	-0.0028751599999999994	0.50	25000	10	1
0.0005	0.0005792180630152575	9.369003578131468e-05	-0.004484800000000001	0.00646048		-1.8793400000000002	0.00048574800000000004	0.50	25000	10	7
0.0005	-7.71983321324225e-05	7.998153542675113e-06	-0.002736763636363637	0.0022088727272727275		-2.33862	0.00010940672727272727	0.50	55000	10	9
0.0015	-0.0004832439459938721	4.4169395019883154e-05	-0.007807360000000001	0.00461316		-4.24071	-4.26928e-05	0.50	25000	10	6
0.0005	-9.28137272856821e-05	7.834462491954595e-06	-0.002779327272727273	0.0023391636363636363		-5.17164	-0.00016699490909090909	0.50	55000	10	1
0.0005	-0.00039340213976210125	2.53915006160596e-05	-0.00400050909090909	0.0024016363636363636		-4.0833699999999995	-0.00032043090909090907	0.50	55000	10	10
0.0005	-1.3747002780950233e-05	8.925857050390533e-06	-0.002454236363636364	0.002336563636363636		-1.7184400000000002	0.000180348	0.50	55000	10	8
0.0005	-9.948251047104258e-06	5.577692952135583e-06	-0.0023162909090909093	0.002321054545454545		-4.2725800000000005	-2.8252363636363635e-05	0.50	55000	10	7
0.0005	-7.173706046019965e-05	1.7250889614177855e-05	-0.002611309090909091	0.002343363636363636		-4.7215	-0.0037671090909090904	0.50	55000	10	4
0.0005	-0.00018301035458627993	3.8847751378974484e-05	-0.005584199999999999	0.00488972		-1.85381	-0.000408608	0.50	25000	10	4
0.0015	0.00013028843991751927	3.547272414033086e-05	-0.00513672	0.00522576		-3.49537	-0.0019048	0.50	25000	10	8
0.0005	-0.00021485750748060796	3.199924758310768e-05	-0.00586956	0.00474532		-2.0626700000000002	5.264880000000001e-05	0.50	25000	10	9
0.0005	0.00025633534261685313	2.640989916336421e-05	-0.002090981818181818	0.0027310727272727275		-4.15064	0.0011729563636363638	0.50	55000	10	3
0.0005	5.140134547776082e-05	1.8897118490258155e-05	-0.00446832	0.005301319999999999		-1.9894900000000002	-0.0002790268	0.50	25000	10	8
0.0005	0.0007123468005495495	0.00011318151620897656	-0.002592236363636363	0.002944727272727273		-1.9994299999999998	-3.416327272727272e-05	0.50	55000	10	6
0.0005	2.9891168192167824e-05	9.240548845643613e-05	-0.008244	0.00578164		-3.68045	0.000617328	0.50	25000	10	10
0.0015	-2.3708507669384105e-05	1.9309994928503138e-05	-0.00485892	0.004800319999999999		-6.03063	-6.51376e-05	0.50	25000	10	7
0.0005	-0.00014807696581585142	1.4346174987442274e-05	-0.0037124545454545457	0.0026478727272727267		-5.81115	-0.002595490909090909	0.50	55000	10	2
