s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.045	0.03137237512605024	0.00016701140234241273	0.0037681599999999996	0.0555144		-2.57113	0.0561964	0.50	25000	10	7
0.035	0.026072601508568	0.0002539750591481606	0.0066348399999999995	0.0710484		-3.66448	0.047832799999999995	0.50	25000	10	2
0.035	0.03757713347355844	0.0005431642818885393	0.002050444	0.0904084		-3.81485	0.037473440000000004	0.50	25000	10	9
0.025	0.020885612054415487	0.0005736916079744999	-0.001135452	0.0652312		-4.12018	0.0504648	0.50	25000	10	4
0.015	0.00013081366524334391	1.2209633079468932e-05	-0.00431848	0.0054518399999999995		-4.209980000000001	8.42336e-05	0.50	25000	10	7
0.035	0.0271355758266152	0.0003144252261688395	0.0068928800000000005	0.0681392		-2.97476	0.0697884	0.50	25000	10	3
0.025	0.017888426818140568	0.0003137925390924918	-0.001437476	0.0537112		-4.84176	0.0407476	0.50	25000	10	2
0.015	-7.491597135915534e-05	5.236865885164418e-05	-0.00544168	0.00615216		-2.70473	7.045960000000001e-05	0.50	25000	10	3
0.025	0.005286591689119966	0.00013153572083712773	-0.0025312119999999997	0.0403344		-5.09235	0.04576	0.50	25000	10	5
0.005	0.00011710623391108968	2.436391327265703e-05	-0.0048907199999999994	0.0063302		-1.43488	0.00078098	0.50	25000	10	2
0.015	0.0020359654204153603	4.1590773989711244e-05	-0.003062524	0.022622640000000003		-4.7632699999999994	-0.00021972479999999997	0.50	25000	10	8
0.045	0.0307865275936	0.0004957846415369137	0.00951352	0.0865984		-2.41562	0.0650868	0.50	25000	10	2
0.015	0.0028181767131647806	0.00011006353493557645	-0.002798948	0.040642		-4.61396	0.04403	0.50	25000	10	6
0.005	-0.00018611945744064805	7.242503226896514e-05	-0.00565636	0.0054034		-1.41403	-1.09168e-05	0.50	25000	10	8
0.045	0.02659631675232381	0.0004025035889088938	-0.000467468	0.0617116		-3.24376	0.040928400000000004	0.50	25000	10	6
0.025	0.033825666526226934	0.00043651880782176537	-5.200880000000001e-05	0.0703316		-4.0679099999999995	0.03582172	0.50	25000	10	1
0.045	0.0359451814072	0.0003799115864402459	0.01930144	0.0831984		-2.86932	0.0775876	0.50	25000	10	4
0.045	0.0324653613599023	0.0014231391952322567	-0.000645596	0.1305624		-3.32343	0.0571396	0.50	25000	10	5
0.045	0.04350139250079999	0.00042545410679191035	0.01344424	0.0744224		-3.0481599999999998	0.0590488	0.50	25000	10	8
0.005	0.00014228336133271846	4.639950502454632e-05	-0.00499564	0.005532240000000001		-1.47442	0.0003148528	0.50	25000	10	7
0.035	0.036747906670099695	0.0005481735722437134	-0.000687564	0.07121		-3.6304800000000004	0.050818	0.50	25000	10	7
0.035	0.0330728977257164	0.00037677880612868836	-0.0002422652	0.074806		-3.09864	0.0764476	0.50	25000	10	4
0.045	0.04806350190959999	0.00017060613844159143	0.02604256	0.08240280000000001		-2.1922099999999998	0.09123	0.50	25000	10	3
0.025	0.013044192121391336	0.00012683906495127966	-0.0013947319999999999	0.0344394		-5.65914	0.03646424	0.50	25000	10	9
0.005	-0.0004035044992894063	0.00039154753144004243	-0.011698479999999999	0.00611344		-2.5518099999999997	8.10608e-05	0.50	25000	10	10
0.015	0.0003313748334928288	9.220027280370825e-06	-0.003272072	0.00626376		-4.8876599999999994	-0.00020775560000000002	0.50	25000	10	9
0.025	0.011637301323064897	9.75657622282509e-05	-0.000900936	0.030596079999999998		-5.1753	0.03064196	0.50	25000	10	6
0.005	0.0001594639382148162	3.838436816395293e-05	-0.00469464	0.00520408		-1.28904	2.1829800000000002e-05	0.50	25000	10	3
0.035	0.01682326859633546	0.00017903169471489598	-0.000522696	0.048914		-3.18743	0.0495612	0.50	25000	10	8
0.015	-0.00010266890447386317	1.0013446991354733e-05	-0.00423904	0.00370722		-6.00167	-0.00027049800000000004	0.50	25000	10	5
0.045	0.02699285782244297	0.00037869293021870103	6.66408e-05	0.06695720000000001		-4.19381	0.045135600000000005	0.50	25000	10	9
0.005	-9.96571390139998e-06	2.223831301361382e-05	-0.00522756	0.00523068		-1.32844	-0.000839944	0.50	25000	10	4
0.045	0.011064804294660545	0.00013664655734912899	-0.001009592	0.03270048		-4.39759	0.0367248	0.50	25000	10	1
0.015	0.002418822938507337	9.767833320536389e-05	-0.003162532	0.03725064		-4.2939	0.0004903199999999999	0.50	25000	10	1
0.005	5.8260427768704696e-05	1.343031910847075e-05	-0.00452224	0.00477076		-3.2987	-0.0003229928	0.50	25000	10	6
0.015	0.00017688930164407843	2.012659130957836e-05	-0.0044648000000000005	0.0057802		-2.89085	0.002938868	0.50	25000	10	10
0.015	0.0002099550232505656	1.3933720754010102e-05	-0.003958316	0.005542480000000001		-4.21605	0.000724336	0.50	25000	10	4
0.035	0.039122739648799996	0.0009084605233668867	0.01000516	0.1053508		-3.65674	0.09195600000000001	0.50	25000	10	6
0.005	0.0003368588585212383	7.66542938639501e-05	-0.00513692	0.00526264		-1.29416	0.310616	0.50	25000	10	9
0.035	0.02287998057613384	0.000373753313530814	-8.608119999999999e-05	0.0681836		-3.02368	0.06905560000000001	0.50	25000	10	5
0.035	0.02261870888981117	0.0003325069254039763	-0.000704608	0.0585784		-3.00644	0.0636056	0.50	25000	10	1
0.025	0.03184693607397676	0.00045500731386336895	-0.000978232	0.0698384		-3.8772	0.0541728	0.50	25000	10	10
0.035	0.03221439174392497	0.0004288976991314193	-0.0003398988	0.0813664		-3.03531	0.087214	0.50	25000	10	10
0.025	0.04052008421576544	0.0033241833027232806	-0.002425368	0.1636332		-2.88856	0.16779840000000001	0.50	25000	10	7
