s-generated	s-infered	s-var	low-CI	high-CI	maxLNL	s-LNL	h	Ne	sample	rep-id
0.025	0.016523331489416797	0.00020304208650950533	-0.0009945745454545455	0.038602727272727275		-8.585989999999999	0.03227309090909091	0.50	55000	10	6
0.045	0.060157117360000005	0.00046974592125885483	0.034179818181818186	0.1081289090909091		-8.12245	0.057760727272727276	0.50	55000	10	4
0.025	0.053366544693090906	0.00024574867001007206	0.02724490909090909	0.08343545454545455		-5.3434800000000005	0.07201181818181818	0.50	55000	10	1
0.025	0.014843577445028663	0.00029641461976599747	-0.0014016945454545454	0.03997345454545455		-8.665460000000001	0.03958127272727272	0.50	55000	10	5
0.025	0.009411229469324198	0.00028161015191251686	-0.0016897272727272729	0.04556290909090909		-10.9989	0.01813147272727273	0.50	55000	10	4
0.045	0.059215459290909093	5.941222792458953e-05	0.045838727272727274	0.07295290909090908		-7.0860199999999995	0.07073963636363637	0.50	55000	10	10
0.025	0.007584147344879924	0.00023591553152091393	-0.001538909090909091	0.04555454545454545		-9.47816	3.635181818181818e-05	0.50	55000	10	10
0.005	0.00013957829273922914	1.5073845068728564e-05	-0.0024793272727272725	0.0026172363636363634		-1.0863399999999999	5.1058727272727275e-05	0.50	55000	10	5
0.025	0.02442184213110375	0.00029924406444750923	-0.0004990090909090909	0.07211018181818182		-9.5474	0.027214727272727272	0.50	55000	10	8
0.045	0.040274190647575564	0.00034668926749405947	9.11489090909091e-05	0.07365618181818182		-7.4494	0.0698630909090909	0.50	55000	10	1
0.005	0.0006531868943110657	4.5630344133175666e-05	-0.002270090909090909	0.005132800000000001		-5.19425	-3.5857636363636366e-05	0.50	55000	10	1
0.035	0.016767973313175668	0.0003529097733105616	-0.0009824036363636364	0.055175272727272726		-8.05545	0.05106327272727273	0.50	55000	10	3
0.005	0.00010870083372445087	8.232670731348773e-06	-0.002273072727272727	0.003044618181818182		-4.48212	0.0005855254545454545	0.50	55000	10	3
0.015	0.00035067398107556516	3.123808312639048e-05	-0.002288418181818182	0.003423963636363636		-7.333260000000001	4.674127272727273e-05	0.50	55000	10	9
0.035	0.026648514177247368	0.0002662006540147769	-0.0003629345454545455	0.05472181818181818		-11.1477	0.04447818181818182	0.50	55000	10	8
0.035	0.033978585640363636	5.678255164445286e-05	0.018666363636363637	0.04905545454545455		-8.14326	0.04836272727272727	0.50	55000	10	1
0.025	0.015176198285779971	0.0003562537834575325	-0.0011941454545454544	0.04669472727272728		-10.7887	-8.449109090909091e-05	0.50	55000	10	9
0.035	0.023947366622770545	0.00024253007562969508	-0.0005412581818181818	0.04107218181818181		-9.5042	0.045597818181818184	0.50	55000	10	2
0.045	0.05064520591127272	0.00017045733213447525	0.021100181818181817	0.06975436363636363		-8.38294	0.06830436363636364	0.50	55000	10	2
0.035	0.005361897258356196	8.934827768633061e-05	-0.0012714727272727271	0.026217454545454547		-11.3571	0.02679763636363636	0.50	55000	10	10
0.045	0.03635174253490909	0.00014196057522578525	0.020725272727272728	0.05993018181818181		-8.325389999999999	0.057927818181818184	0.50	55000	10	9
0.045	0.05007603934545455	0.00010756128495061044	0.034584363636363635	0.07135509090909091		-7.35395	0.05740072727272727	0.50	55000	10	7
0.045	0.047793879832727273	0.00010006619065298942	0.03110309090909091	0.06836981818181818		-7.47133	0.07499381818181818	0.50	55000	10	6
0.005	9.429752858334904e-05	7.3347895717968946e-06	-0.002151127272727273	0.0029500545454545454		-2.05658	-8.658654545454545e-05	0.50	55000	10	4
0.005	-4.0814290456211213e-07	6.3500927884245135e-06	-0.002393290909090909	0.0025596545454545454		-2.91586	-0.00043692363636363635	0.50	55000	10	7
